Community,Min-Max Value,Min-Max Rank,Z-score Value,Z-score Rank,Rank Difference
Sharonvillecity,0.9454194736303722,520.0,0.70114665741745,520.0,0.0
Greenvillecity,0.9684317049290524,315.0,0.8143127151712468,315.0,0.0
Tempecity,0.8046426327249345,1489.0,0.008855679566232058,1489.0,0.0
Sanfordcity,0.554759538805512,1946.0,-1.2199814666953925,1946.0,0.0
Williamsburgcity,0.9301595767999882,636.0,0.6261038532838398,636.0,0.0
Wickliffecity,0.9604163317794566,388.0,0.7748959298542398,388.0,0.0
Smyrnacity,0.8444454998465607,1333.0,0.2045921773004158,1333.0,0.0
CrownPointcity,0.9878235010448481,105.0,0.9096747463757491,105.0,0.0
Hanahancity,0.8297299469538658,1395.0,0.13222626515050354,1395.0,0.0
Haverfordtownship,0.97981178121027,189.0,0.8702759267767523,189.0,0.0
LongBranchcity,0.5594284753985767,1940.0,-1.1970212790768253,1940.0,0.0
Humblecity,0.7259210007160496,1698.0,-0.37826961214337607,1698.0,0.0
Suffieldtown,0.9919444403852054,70.0,0.9299400762926058,70.0,0.0
Bettendorfcity,0.8417457000482236,1343.0,0.19131551168999192,1343.0,0.0
LaCrossecity,0.9808456693603774,176.0,0.8753602249739778,176.0,0.0
Hobartcity,0.9480900469085647,503.0,0.714279597283782,503.0,0.0
Albemarlecity,0.6768167935584749,1801.0,-0.6197468279345788,1801.0,0.0
RoyalOakcity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Newportcity,0.6082842571349242,1889.0,-0.9567657321103976,1889.0,0.0
DeerfieldBeachcity,0.7037453785565021,1748.0,-0.4873215204725627,1748.0,0.0
Christiansburgtown,0.9666525405152634,332.0,0.805563410499696,332.0,0.0
VeroBeachcity,0.7678500971781793,1599.0,-0.17207706652655913,1599.0,0.0
WestPatersonborough,0.9216144729727754,699.0,0.5840820388551797,699.0,0.0
Sherwoodcity,0.9091310955561076,781.0,0.5226931804102319,781.0,0.0
Shoreviewcity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Louisvillecity,0.642899416930923,1855.0,-0.7865405539523999,1855.0,0.0
Needhamtown,0.9551445982084141,445.0,0.7489713987637918,445.0,0.0
Jacksonvillecity,0.7907783022314447,1537.0,-0.05932422028702373,1537.0,0.0
Limacity,0.15132761467755848,2171.0,-3.2039177409760824,2171.0,0.0
Charlestoncity,0.5389370314623488,1968.0,-1.2977909914027579,1968.0,0.0
Westporttown,0.9636823954055909,352.0,0.7909572817564291,352.0,0.0
Portlandcity,0.7620047931493036,1616.0,-0.20082221534479625,1616.0,0.0
Bucyruscity,0.9472826642895762,505.0,0.710309173603263,505.0,0.0
Owensborocity,0.9073080913621018,791.0,0.5137282871225438,791.0,0.0
Broomfieldcity,0.9130401426254182,753.0,0.5419164986824276,753.0,0.0
Dovertown,0.9151590653358858,742.0,0.552336615129039,742.0,0.0
Ashlandcity,0.9958534874545161,44.0,0.9491633945648015,44.0,0.0
FergusFallscity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
ForestGrovecity,0.9616584588855926,377.0,0.7810042739781146,377.0,0.0
Durhamcity,0.5807017287486664,1916.0,-1.092406903096454,1916.0,0.0
Wiltontown,0.9921563326562521,66.0,0.9309820879372667,66.0,0.0
Mantuatownship,0.9456532857915271,518.0,0.7022964633701793,518.0,0.0
MountPleasantcity,0.8771207493679765,965.0,0.3652775591943612,965.0,0.0
MorganHillcity,0.8327293185836827,1378.0,0.1469761196378615,1378.0,0.0
AppleValleytown,0.7618184740833832,1617.0,-0.2017384669633771,1617.0,0.0
CasaGrandecity,0.49909032456050617,2008.0,-1.4937430777530778,2008.0,0.0
Aberdeencity,0.9330310824041735,604.0,0.640224907640799,604.0,0.0
Farmingtontown,0.983121684616621,151.0,0.886552867295079,151.0,0.0
Eveshamtownship,0.9412035480995454,550.0,0.6804142188322966,550.0,0.0
Ashwaubenonvillage,0.9512574710292119,476.0,0.7298558747996643,476.0,0.0
SouthKingstowntown,0.9736815186099866,266.0,0.8401294519536265,266.0,0.0
Stamfordtown,0.8249039178150253,1416.5,0.10849355165744647,1416.5,0.0
Masoncity,0.9586262074206134,406.0,0.7660927280286546,406.0,0.0
Kennewickcity,0.8689300170975143,1228.0,0.3249984194128064,1228.0,0.0
MoundsViewcity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Haddonfieldborough,0.9828111528400869,154.0,0.8850257812641102,154.0,0.0
Robbinsdalecity,0.8739606318773655,978.0,0.3497372131145017,978.0,0.0
Norwalktown,0.8570640499188964,1283.0,0.266645767311785,1283.0,0.0
Cincinnaticity,0.43708991538922415,2057.0,-1.7986392781245164,2057.0,0.0
Bridgewatertown,0.9497084654615596,488.0,0.7222384103628311,488.0,0.0
Lockportcity,0.674745363943242,1804.0,-0.6299333900470417,1804.0,0.0
Kalamazootownship,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Paducahcity,0.4013422279376306,2085.0,-1.9744338288660475,2085.0,0.0
WindsorLockstown,0.9577092253510834,413.0,0.7615833328077932,413.0,0.0
LasVegascity,0.6371527524075344,1861.0,-0.8148006283843292,1861.0,0.0
Belchertowntown,0.8706945682512311,1222.0,0.3336758612123116,1222.0,0.0
Corcorancity,0.7285513875290438,1694.0,-0.3653342951751689,1694.0,0.0
RoselleParkborough,0.9544066285747687,452.0,0.7453423237254894,452.0,0.0
Bedfordtown,0.9563903786295683,431.0,0.7550977086056783,431.0,0.0
Maconcity,0.7083047156990252,1737.0,-0.46490030439433777,1737.0,0.0
EastHamptontown,0.9875166225833321,108.0,0.9081656260627913,108.0,0.0
BrooklynCentercity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Blythevillecity,0.20665707062588592,2161.0,-2.931826941693457,2161.0,0.0
Uvaldecity,0.8838866887814001,923.0,0.3985500689514698,923.0,0.0
CathedralCitycity,0.5578940830909968,1943.0,-1.2045668806416125,1943.0,0.0
NorthOgdencity,0.99152430915813,77.0,0.9278740187212948,77.0,0.0
Mariettacity,0.6990216422381669,1754.0,-0.5105511938613007,1754.0,0.0
Lowertownship,0.9187795005187707,725.0,0.5701406416783343,725.0,0.0
Morristowntown,0.7177046952404612,1716.0,-0.4186745119510102,1716.0,0.0
Chillicothecity,0.8562018675746371,1286.0,0.2624058578610948,1286.0,0.0
Vincennescity,0.9566753372009761,427.0,0.7564990346105677,427.0,0.0
Demingcity,0.8099582060761935,1475.0,0.03499579927281674,1475.0,0.0
Waterfordtownship,0.959839108006605,394.0,0.7720573464084383,394.0,0.0
Chelmsfordtown,0.8729851967675468,989.0,0.3449403664054582,989.0,0.0
Wilmingtoncity,0.5684229369730093,1930.0,-1.1527896813327632,1930.0,0.0
Lubbockcity,0.7728149522877058,1588.0,-0.14766165574906873,1588.0,0.0
Vinelandcity,0.6781867866902427,1797.0,-0.6130096836803045,1797.0,0.0
Brocktoncity,0.5273889026903011,1986.0,-1.3545806260367874,1986.0,0.0
Dovertownship,0.9326657509023688,610.0,0.6384283358396592,610.0,0.0
Dunedincity,0.8202788210021773,1432.0,0.08574895265501661,1432.0,0.0
Novatocity,0.8678632491122444,1230.0,0.319752429753478,1230.0,0.0
Delhitownship,0.98087854919554,174.0,0.8755219164360807,174.0,0.0
Orlandocity,0.1660102877350909,2168.0,-3.131713520288273,2168.0,0.0
Cerritoscity,0.6761628501702445,1802.0,-0.622962691458619,1802.0,0.0
Hillsboroughtownship,0.9961165261358156,43.0,0.9504569262616226,43.0,0.0
Cartersvillecity,0.7462370855314111,1656.0,-0.2783622542819905,1656.0,0.0
CliffsideParkborough,0.9625608276950505,368.0,0.7854418063269304,368.0,0.0
Miamicity,0.8616270403764374,1264.0,0.28908494910802096,1264.0,0.0
Oronotown,0.9999999999999999,12.0,0.9695544845077391,12.0,0.0
Palatinevillage,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Largocity,0.7804942204556413,1571.0,-0.10989771648910979,1571.0,0.0
DearbornHeightscity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Schenectadycity,0.6303795063640747,1867.0,-0.8481090695774613,1867.0,0.0
Schaumburgvillage,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Piedmontcity,0.9576909587759933,414.0,0.7614935042177368,414.0,0.0
Hattiesburgcity,0.7395551723634025,1671.0,-0.31122155252483774,1671.0,0.0
Longmeadowtown,0.9918165743595738,72.0,0.929311276162207,72.0,0.0
Oaklandcity,0.05746664523388528,2186.0,-3.6654929681249246,2186.0,0.0
FairLawnborough,0.9787742397451445,198.0,0.865173662861515,198.0,0.0
LowerPaxtontownship,0.8611703759991816,1266.0,0.2868392343565962,1266.0,0.0
Bangorcity,0.9257865587233854,669.0,0.6045988888241958,669.0,0.0
ParkRidgecity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
FarmersBranchcity,0.8665590156508014,1240.0,0.3133386684234085,1240.0,0.0
Montvilletownship,0.9943483216670805,51.0,0.9417615187441056,51.0,0.0
Towamencintownship,0.9825554207888237,158.0,0.8837681810033127,158.0,0.0
Shelbytownship,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
DaytonaBeachcity,0.24697870848007478,2148.0,-2.7335393120016556,2148.0,0.0
SouthHadleytown,0.9336448393272054,597.0,0.6432431482667136,597.0,0.0
Springdalecity,0.9427708202422878,537.0,0.6881215118591864,537.0,0.0
Mercedescity,0.5453741725241484,1957.0,-1.2661353962666742,1957.0,0.0
Uticacity,0.8520224751939909,1301.0,0.24185307645605522,1301.0,0.0
CedarHillcity,0.9690345019070303,308.0,0.8172770586431276,308.0,0.0
TexasCitycity,0.7557283979482983,1632.0,-0.231687318888378,1632.0,0.0
WestCovinacity,0.7742507050897983,1585.0,-0.14060112857058954,1585.0,0.0
Pleasantoncity,0.954976545717584,446.5,0.7481449757352674,446.5,0.0
EastGrandRapidscity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Norwalkcity,0.9999999999999999,12.0,0.9695544845077391,12.0,0.0
Hamiltoncity,0.48455378410369565,2020.0,-1.5652286697204312,2020.0,0.0
Harwichtown,0.8771244026829944,964.0,0.3652955249123722,964.0,0.0
Jeffersontowncity,0.8635084976107319,1253.0,0.29833729388389124,1253.0,0.0
Bainbridgecity,0.6477765924800163,1846.0,-0.762556320407183,1846.0,0.0
MenloParkcity,0.7892402566088468,1542.0,-0.06688778756982243,1542.0,0.0
Flagstaffcity,0.8276365974485247,1404.0,0.12193190872997234,1404.0,0.0
Kilgorecity,0.6259772617673276,1870.0,-0.8697577597811961,1870.0,0.0
Glassboroborough,0.8573818883254665,1282.0,0.26820878477877647,1282.0,0.0
SanJuancity,0.8956028700442781,873.0,0.4561661266140241,873.0,0.0
Swampscotttown,0.9725307243793017,278.0,0.834470250780036,278.0,0.0
LosGatostown,0.9096608262337244,777.0,0.5252982095218843,777.0,0.0
CreveCoeurcity,0.9539061244172962,456.0,0.742881020357928,456.0,0.0
Denisoncity,0.7143399921088395,1725.0,-0.435220938239508,1725.0,0.0
Bakersfieldcity,0.6519450249156084,1838.0,-0.7420574361561776,1838.0,0.0
TheVillagecity,0.7873113062793177,1550.0,-0.07637368667984103,1550.0,0.0
Albanycity,0.5756747672838333,1919.0,-1.1171277310801377,1919.0,0.0
Newarkcity,0.0,2204.0,-3.9480937124442184,2204.0,0.0
EastOrangecity,0.0,2204.0,-3.9480937124442184,2204.0,0.0
Ogdencity,0.7970145109672515,1516.0,-0.02865673964156755,1516.0,0.0
Petersburgcity,0.5210504011339889,1992.0,-1.3857511467865635,1992.0,0.0
Baytowncity,0.8011244903625548,1499.0,-0.008445306878744592,1499.0,0.0
Eugenecity,0.8650940363285645,1246.0,0.3061344155008383,1246.0,0.0
Providencecity,0.6730794522950124,1805.0,-0.6381257574602393,1805.0,0.0
NorthLittleRockcity,0.634942496821616,1863.0,-0.8256698877812246,1863.0,0.0
Metuchenborough,0.9408528298578129,551.0,0.6786895099032023,551.0,0.0
Warrentown,0.9999999999999999,12.0,0.9695544845077391,12.0,0.0
Kentcity,0.8633112185997573,1256.0,0.29736714511127577,1256.0,0.0
Cypresscity,0.8912298519676755,889.0,0.43466116215438083,889.0,0.0
Yukoncity,0.9593641770542589,397.0,0.769721803066957,397.0,0.0
Lislevillage,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
ChapelHilltown,0.7622422586254767,1614.0,-0.1996544436740552,1614.0,0.0
Bedfordcity,0.8110432406365535,1471.0,0.04033161752220164,1471.0,0.0
Mauldincity,0.9301778433750784,635.0,0.6261936818738963,635.0,0.0
Kentcity,0.8118433166255059,1467.0,0.044266109766697946,1467.0,0.0
Waynesborocity,0.8844456459791614,920.0,0.4012988238072141,920.0,0.0
Westfieldcity,0.6843901155908871,1786.0,-0.5825038944969504,1786.0,0.0
Bountifulcity,0.9578042115415527,412.0,0.76205044147609,412.0,0.0
Cadillaccity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Arlingtontown,0.9392234513597637,563.0,0.6706767996701186,563.0,0.0
PaloAltocity,0.9197914687787697,713.0,0.5751171455674916,713.0,0.0
Spartatownship,0.9890729347810201,95.0,0.9158190219356466,95.0,0.0
Stratfordtown,0.9350477122941356,591.0,0.6501419839830908,591.0,0.0
DeerParkcity,0.9321177536496617,613.0,0.6357334781379494,613.0,0.0
ArlingtonHeightsvillage,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Hazelwoodcity,0.8542473440399818,1290.0,0.252794198724997,1290.0,0.0
NewHopecity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Newberrytownship,0.9877358214844149,106.0,0.909243569143475,106.0,0.0
SouthElMontecity,0.4484955648755681,2053.0,-1.7425503064929313,2053.0,0.0
Stephenvillecity,0.98520042086189,131.0,0.8967753608435646,131.0,0.0
Cudahycity,0.425742718943169,2068.0,-1.8544407982679192,2068.0,0.0
Lincolntownship,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Albanycity,0.7882100217737574,1546.0,-0.07195412004903702,1546.0,0.0
Ewingtownship,0.9288882231737078,647.0,0.6198517834158732,647.0,0.0
FortThomascity,0.9853757799827562,128.0,0.8976377153081118,128.0,0.0
LaMiradacity,0.7702430185150004,1597.0,-0.160309521229093,1597.0,0.0
Swataratownship,0.8160848153614589,1449.0,0.06512430837793147,1449.0,0.0
Totowaborough,0.9413679472753576,549.0,0.6812226761428092,549.0,0.0
WestCaldwelltownship,0.97687451593576,229.0,0.8558314894955882,229.0,0.0
Coventrytown,0.96222472271339,371.0,0.7837889602698817,371.0,0.0
CalumetCitycity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Troycity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Danvillecity,0.9985240607327088,29.0,0.9622963344311343,29.0,0.0
Waycrosscity,0.7410091917405853,1670.0,-0.30407119675630123,1670.0,0.0
Centervillecity,0.9660862766874662,340.0,0.8027787242079298,340.0,0.0
Rostravertownship,0.985507299323406,126.0,0.8982844811565224,126.0,0.0
Ryecity,0.9957183147988483,45.0,0.9484986629983799,45.0,0.0
Lyndhursttownship,0.9427635136122516,538.0,0.6880855804231636,538.0,0.0
Somervillecity,0.9167336441086641,733.0,0.5600798395919515,733.0,0.0
Sheltontown,0.9920759597258552,67.0,0.9305868421410163,67.0,0.0
NorthBergentownship,0.9003960193479562,845.0,0.47973714864497835,845.0,0.0
Columbuscity,0.7846772661513057,1558.0,-0.08932696936605837,1558.0,0.0
MortonGrovevillage,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
TwinFallscity,0.8478138562932004,1312.0,0.22115656930692454,1312.0,0.0
Minnetonkacity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
EastProvidencecity,0.9527918633367917,464.0,0.7374014763644512,464.0,0.0
Cohoescity,0.7634989989916849,1609.0,-0.19347423667813413,1609.0,0.0
GlensFallscity,0.28194458651780624,2136.0,-2.561589424914563,2136.0,0.0
Dyersburgcity,0.6547982639447034,1834.0,-0.7280262103892756,1834.0,0.0
Cromwelltown,0.9588636728967865,404.0,0.7672604996993957,404.0,0.0
Bloomfieldtownship,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Cranstoncity,0.9470086656632227,508.0,0.708961744752408,508.0,0.0
Marshallcity,0.6650750390904707,1818.0,-0.6774886456232123,1818.0,0.0
CoralGablescity,0.6519486782306264,1837.0,-0.7420394704381665,1837.0,0.0
Hagerstowncity,0.7818532536423549,1564.0,-0.10321446938887002,1564.0,0.0
Vernontown,0.9332831611404186,601.0,0.6414645421835847,601.0,0.0
Killeencity,0.772917245108211,1587.0,-0.14715861564475005,1587.0,0.0
Morgantowncity,0.876083207902851,970.0,0.3601752952791239,970.0,0.0
Athenscity,0.7631592406950065,1611.0,-0.19514504845319466,1611.0,0.0
Clintontownship,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Hamdentown,0.9432274846195436,534.0,0.6903672266106111,534.0,0.0
Friendswoodcity,0.9384964416711724,569.0,0.6671016217858508,569.0,0.0
SanGabrielcity,0.7074023468895675,1739.0,-0.4693378367431536,1739.0,0.0
SanLuisObispocity,0.7923748008943314,1531.0,-0.05147320151604292,1531.0,0.0
Bedfordcity,0.9391503850594028,566.0,0.670317485309891,566.0,0.0
Lakevillecity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Marshfieldcity,0.9525361312855284,467.0,0.7361438761036537,467.0,0.0
BigRapidscity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Grovescity,0.954662360626032,451.0,0.7465999239862877,451.0,0.0
Longviewcity,0.7034859931902208,1749.0,-0.48859708645137206,1749.0,0.0
Norfolkcity,0.593079160029811,1904.0,-1.0315390504738366,1904.0,0.0
Birminghamcity,0.1067571714573805,2176.0,-3.42309950071514,2176.0,0.0
McCombcity,0.7337208282795809,1686.0,-0.3399128041890407,1686.0,0.0
RoundRockcity,0.9404107787406292,553.0,0.6765156580238231,553.0,0.0
Bridgeporttown,0.31050985664391867,2124.0,-2.421115475783441,2124.0,0.0
Onalaskacity,0.9879111806052812,104.0,0.9101059236080222,104.0,0.0
Northvilletownship,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Lincolnwoodvillage,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Lawrencevillecity,0.874855694056787,976.0,0.35413881402729386,976.0,0.0
SouthBurlingtoncity,0.9632403442884071,356.0,0.7887834298770499,356.0,0.0
Indianolacity,0.9999999999999999,12.0,0.9695544845077391,12.0,0.0
MountPleasanttown,0.9539207376773683,455.0,0.7429528832299735,455.0,0.0
AlbertLeacity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Hendersoncity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
LakeWorthcity,0.39404655784659,2091.0,-2.01031136773481,2091.0,0.0
Bethlehemtownship,0.9772946471628354,220.0,0.8578975470668991,220.0,0.0
MichiganCitycity,0.7654206426911779,1607.0,-0.18402426900413826,1607.0,0.0
Kenoshacity,0.8120661688416068,1464.0,0.045362018565393465,1464.0,0.0
WestWindsortownship,0.9701962560827695,291.0,0.8229901569707528,291.0,0.0
SantaBarbaracity,0.7230568017419006,1704.0,-0.3923547350643121,1704.0,0.0
Harveycity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Danvillecity,0.8671764258888515,1237.0,0.31637487476733495,1237.0,0.0
Logansportcity,0.9778609109906327,211.0,0.8606822333586654,211.0,0.0
Moorparkcity,0.9214756470020896,702.0,0.5833993415707464,702.0,0.0
RedBankcity,0.7461128728207974,1657.0,-0.2789730886943783,1657.0,0.0
Augustacity,0.6990654820183835,1753.0,-0.5103356052451637,1753.0,0.0
Bartletttown,0.9332685478803464,602.0,0.6413926793115392,602.0,0.0
Goshentown,0.9999999999999999,12.0,0.9695544845077391,12.0,0.0
WestOrangetownship,0.8992927182125059,852.5,0.4743115018055361,852.5,0.0
Redmondcity,0.9554843565050927,441.0,0.7506422105388524,441.0,0.0
Madisonborough,0.9894674928029694,92.0,0.9177593194808782,92.0,0.0
Brooklinetown,0.83421256448101,1373.0,0.15427020115048906,1373.0,0.0
Scituatetown,0.9935884321433267,55.0,0.9380246493977349,55.0,0.0
LaGrangecity,0.5921475647002089,1905.0,-1.0361203085667432,1905.0,0.0
BellGardenscity,0.5281707121041632,1984.0,-1.3507359623823485,1984.0,0.0
Lufkincity,0.7168352062661658,1719.0,-0.42295035283772314,1719.0,0.0
EastWindsortownship,0.9729289357162687,272.0,0.8364285140432779,272.0,0.0
Hutchinsoncity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Bothellcity,0.9307623737779661,630.0,0.6290681967557207,630.0,0.0
Kirkwoodcity,0.9221186304452659,694.0,0.586561307940752,694.0,0.0
FountainValleycity,0.9089520831202231,782.0,0.521812860227673,782.0,0.0
Franklincity,0.8260912451958906,1410.0,0.11433241001115087,1410.0,0.0
Martinsburgcity,0.866369043269863,1242.0,0.31240445108681586,1242.0,0.0
Bartowcity,0.4535444462305095,2048.0,-1.717721684201179,2048.0,0.0
Kingstonborough,0.9603578787391678,389.0,0.774608478366057,389.0,0.0
Tiftoncity,0.6030746299191886,1895.0,-0.9823848459946515,1895.0,0.0
Gilroycity,0.7192281276029868,1712.0,-0.41118280754025743,1712.0,0.0
Bristolborough,0.7009688591427862,1751.0,-0.5009754661612252,1751.0,0.0
Margatecity,0.8714069646797503,995.0,0.3371791762245339,995.0,0.0
Muskegoncity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Caldwellcity,0.88912554251728,903.0,0.4243129085798151,903.0,0.0
FortLeeborough,0.8526362321170228,1298.0,0.24487131708196982,1298.0,0.0
Summittownship,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
NorthRichlandHillscity,0.910946793120077,767.0,0.5316221422618965,767.0,0.0
Wataugacity,0.944484224985752,527.0,0.6965474336065322,527.0,0.0
Gloucestercity,0.5708523914600108,1924.0,-1.1408424788551832,1924.0,0.0
FortWaynecity,0.8050883371571363,1488.0,0.011047497163623092,1488.0,0.0
PriorLakecity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Claremontcity,0.8768905905218395,966.0,0.364145718959643,966.0,0.0
Brooklyncity,0.9691733278777162,306.0,0.817959755927561,306.0,0.0
Murraycity,0.9072532916368311,792.0,0.5134588013523727,792.0,0.0
Jacksonvillecity,0.7066899504610483,1741.0,-0.4728411517553759,1741.0,0.0
Torringtontown,0.9203358127164589,710.0,0.5777940375511903,710.0,0.0
OceanSpringscity,0.8911531323522964,890.0,0.43428388207614144,890.0,0.0
BrokenArrowcity,0.9437827885022869,531.0,0.6930980157483436,531.0,0.0
MountMorristownship,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Cantoncity,0.5607473221200917,1939.0,-1.1905356548747106,1939.0,0.0
Amherstcity,0.9620384036474695,373.0,0.7828727086513,373.0,0.0
SierraMadrecity,0.9573000540690622,420.0,0.7595711723905169,420.0,0.0
Kennercity,0.5681014452514211,1931.0,-1.1543706645177658,1931.0,0.0
Bouldercity,0.9317195423126945,621.0,0.6337752148747068,621.0,0.0
MiamiSpringscity,0.6607495141091025,1821.0,-0.698760055748708,1821.0,0.0
UpperAllentownship,0.9836916017594364,146.0,0.889355519304857,146.0,0.0
Sangercity,0.7323581417778492,1689.0,-0.3466140170072923,1689.0,0.0
Enterprisecity,0.6416097967295524,1857.0,-0.792882452410423,1857.0,0.0
Portagecity,0.9099348248600779,775.0,0.5266456383727393,775.0,0.0
PleasantHillcity,0.8125739796291154,1461.0,0.04785925336897758,1461.0,0.0
Hinesvillecity,0.8965929184141689,867.0,0.4610348361951131,867.0,0.0
Juneaucity,0.9661885695079714,338.0,0.8032817643122485,338.0,0.0
Pottsvillecity,0.9639783139220527,350.0,0.7924125049153523,350.0,0.0
ElCentrocity,0.7555384255673597,1634.0,-0.2326215362249707,1634.0,0.0
Boonecity,0.9620164837573613,374.0,0.7827649143432317,374.0,0.0
Garlandcity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Janesvillecity,0.9358916280633046,584.0,0.6542920648437237,584.0,0.0
WestGoshentownship,0.9304372287413597,632.0,0.6274692478527056,632.0,0.0
Ashevillecity,0.753174730750683,1641.0,-0.24424535577834577,1641.0,0.0
Winchestercity,0.8202824743171953,1431.0,0.08576691837302759,1431.0,0.0
Angletoncity,0.8083397875231983,1482.0,0.027036986193766824,1482.0,0.0
Carmelcity,0.9629517324019814,363.0,0.7873641381541495,363.0,0.0
Pacificacity,0.7815646417559292,1566.0,-0.10463376111177042,1566.0,0.0
Wyandottecity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
Wolcotttown,0.9288955298037438,646.0,0.619887714851896,646.0,0.0
BeechGrovecity,0.9467785068170856,509.0,0.7078299045176898,509.0,0.0
Huntingtoncity,0.8021108854174277,1497.0,-0.0035945630156665916,1497.0,0.0
Bellevilletownship,0.8303692770820241,1391.0,0.13537026580249822,1391.0,0.0
Georgetowncity,0.5819694290599289,1914.0,-1.0861727989464987,1914.0,0.0
Youngstowncity,0.16769811927342876,2167.0,-3.123413358567007,2167.0,0.0
Cheyennecity,0.9349161929534859,592.0,0.6494952181346803,592.0,0.0
SouthWindsortown,0.9682673057532404,317.0,0.8135042578607342,317.0,0.0
Connersvillecity,0.9031834987067263,827.0,0.49344499148767534,827.0,0.0
Spencercity,0.9999999999999999,12.0,0.9695544845077391,12.0,0.0
Phillipsburgtown,0.9207486373134981,708.0,0.5798241636864777,708.0,0.0
GarfieldHeightscity,0.8754256111996024,973.0,0.3569414660370719,973.0,0.0
Lindenwoldborough,0.7876547178910142,1548.0,-0.07468490918676951,1548.0,0.0
Roselleborough,0.8312351127413014,1385.0,0.13962814097119938,1385.0,0.0
FrontRoyaltown,0.9432347912495798,533.0,0.6904031580466339,533.0,0.0
Minneapoliscity,0.34600181204424896,2114.0,-2.246578525302707,2114.0,0.0
Moorheadcity,0.8712571787640104,1108.0,0.33644258178606684,1108.0,0.0
WhitefishBayvillage,0.9950314915754553,48.0,0.9451211080122369,48.0,0.0
Auburncity,0.8724956525551284,990.0,0.3425329601919306,990.0,0.0
Pleasantvillecity,0.3756448101006853,2102.0,-2.1008046893582226,2102.0,0.0
Columbiacity,0.6946522774765822,1761.0,-0.532038192602933,1761.0,0.0
Grahamcity,0.6123430901199748,1880.0,-0.9368058193997341,1880.0,0.0
Burlingtoncity,0.9421826365243821,545.0,0.685229031259351,545.0,0.0
Lompoccity,0.8371717496456283,1366.0,0.16882243273972145,1366.0,0.0
Gardenacity,0.26361590507226257,2142.0,-2.651723432177748,2142.0,0.0
SanRamoncity,0.9787632798000905,199.0,0.8651197657074812,199.0,0.0
Monroecity,0.2932369832385907,2129.0,-2.5060573905413315,2129.0,0.0
Cookevillecity,0.9212235682658443,705.0,0.5821597070279598,705.0,0.0
Orangecity,0.5502367348131694,1951.0,-1.2422230255935032,1951.0,0.0
Palmdalecity,0.573493738218059,1921.0,-1.1278532647329422,1921.0,0.0
Bellcity,0.6911268284841665,1770.0,-0.549375110483932,1770.0,0.0
Bridgetoncity,0.18889465300813962,2164.0,-3.0191762626648746,2164.0,0.0
LowerSalfordtownship,0.927598602972337,657.0,0.6135098849578493,657.0,0.0
Oceansidecity,0.6352822551182943,1862.0,-0.8239990760061648,1862.0,0.0
ForrestCitycity,0.526537680291096,1987.0,-1.3587666383334434,1987.0,0.0
Shawneecity,0.8477152167877131,1313.0,0.22067149492061683,1313.0,0.0
Tracycity,0.7527728660986979,1643.0,-0.2462215847595994,1643.0,0.0
UniversityCitycity,0.7752115269395449,1584.0,-0.13587614473359164,1584.0,0.0
