communityname,DemographicsScore,IncomeScore,HousingScore,CrimeScore,CRI_EqualWeights,CRI_PCAWeights,CRI_StakeholderWeights
BalchSpringscity,0.3479482426383317,0.30476549269197273,0.721887876955545,0.6100606240152233,0.49616555907526816,0.37323642958078773,0.4884150589309342
Kingsportcity,0.29038507171209227,0.24722957378894328,0.7684251624618378,0.8512042674576697,0.5393110188551358,0.33392553555344867,0.5412921992087699
Windsortown,0.3317986211126214,0.47477147039375256,0.8964712754432036,0.9526368386266136,0.6639195513940478,0.43612422709129545,0.6738764720172747
Marshfieldtown,0.030678524832956626,0.4591566523485402,0.8392837877602773,0.9768638073481825,0.5764956930724892,0.24474223790419702,0.6047986004276635
Sanfordcity,0.4205565943606762,0.2685137073713157,0.6689659000507943,0.7133708948601026,0.5178517741607223,0.4069149834973465,0.5124698795517195
Rosenbergcity,0.17742301749081354,0.27571305852156175,0.7333699835139422,0.608583844675214,0.44877247605038284,0.26198491875498275,0.44744767115998385
Camarillocity,0.3059954406629477,0.4544074588686443,0.8914184587559003,0.9283126813228241,0.6450335099025791,0.4134660026843757,0.6542988219412101
Chicocity,0.2986937792002546,0.20883777297843922,0.706048961684776,0.8478601229444483,0.5153601592019795,0.32339839928043657,0.5179579169538724
Vernontownship,0.03316693989151063,0.4797431979925498,0.8823185915265078,0.966182879099177,0.5903529021274363,0.2549112900937148,0.6168749294111218
RockyMountcity,0.5136325656788369,0.25512173172919883,0.6801736940549014,0.6579580485931918,0.5267215100140322,0.45881361214310057,0.5126851860434649
Jenningscity,0.15688283520801505,0.17736017135999116,0.7017564426788195,0.7855620400071337,0.4553903723134899,0.22566302545231073,0.4606045189875044
Sanduskycity,0.12498198462173603,0.2503530153479603,0.7059482668742388,0.8802413648974465,0.4903811579353454,0.23027510174640733,0.505364364372817
Binghamtoncity,0.29598009126832897,0.23018380419854514,0.7013751853858906,0.911565728556962,0.5347762023524316,0.32958308440357936,0.541995915157496
Ashlandcity,0.280534874590418,0.24065186992996976,0.7565277388361562,0.9464658991074129,0.5560450956159892,0.3284863387749333,0.5635478533965297
Hazlettownship,0.28150007189517334,0.4750297057241346,0.9482305765775711,0.9843716960745532,0.672283012567858,0.41055850979398817,0.6837665502341552
MidwestCitycity,0.3548425549412529,0.29574284498577713,0.7459272975424717,0.8658455284555083,0.5655895564812525,0.38560857388695613,0.5686304825291306
PhenixCitycity,0.46634747558371836,0.22490218916099722,0.6715240181612047,0.817633903517214,0.5451018966057836,0.4264172200168215,0.540335126552448
WestMifflinborough,0.3052329128127931,0.28958476960352003,0.8488332656287123,0.7605152025305059,0.5510415376438829,0.3577758660504851,0.5458432273285089
Johnstowncity,0.3153129527889076,0.1608300170127,0.6796460080145923,0.8637587400889054,0.5048869294762763,0.31863136766300487,0.5063684192911816
Gainesvillecity,0.0762724129306056,0.2337619507995792,0.7332239716180731,0.9018120887227264,0.4862676060177461,0.19875213330410585,0.5025714887664274
PortAngelescity,0.031667339335009266,0.2679678259667186,0.7614212293200836,0.8263442645594521,0.4718501647953159,0.1806635956004943,0.4869113408888698
Modestocity,0.3210625862213301,0.3039050962690719,0.8029754343327768,0.6236317302127885,0.5128937117589918,0.3632146740529206,0.5030686520553795
Shivelycity,0.3424235284510353,0.2827019318242687,0.7727786814200148,0.8454708387431633,0.5608437451096205,0.37570982103582945,0.5614922731444396
Plainstownship,0.2644611802573523,0.28412345907111297,0.8736035199200534,0.9593398750936057,0.595382008585531,0.34017290369500647,0.6006519402848967
Galvestoncity,0.463154683998344,0.22823892164608534,0.5828905859116736,0.3805202830603468,0.4137011186541124,0.4035267261742308,0.39183681539393317
Flinttownship,0.3019833713725965,0.3206438407550045,0.7797587057260489,0.8744865002630833,0.5692181045291833,0.36322855627499956,0.5748875177251553
Saratogacity,0.27749254121377415,0.7344590813604391,0.9509848237685706,0.9726586734516606,0.7338987799486112,0.48060277381974215,0.7578307994400988
Berkleycity,0.2711015290887358,0.3726166848664463,0.9053659538359976,0.9515791798088523,0.625165836900008,0.3711466551600497,0.6325522559875363
VentnorCitycity,0.2882175967143143,0.34384081456664567,0.699643383910772,0.950964783392115,0.5706666446459617,0.357932439065076,0.5860138755126454
Vacavillecity,0.35243500482826456,0.39409221982688386,0.8269858100260365,0.8933337156860192,0.6167116875918011,0.4187821582487176,0.6221119436247311
Amescity,0.040910423973150575,0.2770831859442315,0.8609790005561907,0.949241440959933,0.5320535128583764,0.20064849457437764,0.5482752729771176
SouthSaltLakecity,0.2987118389447472,0.21938352235043085,0.6672301701339328,0.772354809538078,0.48942008524179714,0.32080630448939296,0.49070990138228865
Guilfordtown,0.05369240429853563,0.5184068394087623,0.9101031138657553,0.9815038298444563,0.6159265468543773,0.2808870233213168,0.6427323044088238
Saugustown,0.27238991304888704,0.4071687169743414,0.9094757560836393,0.9076127357475183,0.6241617804635965,0.38039699014172085,0.6308075696430632
Alexandriacity,0.3983889647198783,0.4094862599797673,0.7358603723006482,0.7604713432818967,0.5760517350705476,0.43959671633137964,0.5778371483826045
Caycecity,0.3661244729905877,0.2952154897963516,0.7771686287293741,0.7923000573640433,0.5577021622200892,0.3921469091872232,0.5549132844921109
Leesburgtown,0.09148652395480528,0.3993218523228384,0.8022284828360902,0.950008026003289,0.5607612212792557,0.261303073291084,0.5835419648560174
Rowlettcity,0.3095723572620932,0.46337222780797194,0.9021415802214833,0.9471415428810542,0.6555569270431506,0.41962251550030316,0.6654969187034232
Nutleytownship,0.2836029122205397,0.4207742967298694,0.9114261199827954,0.8531673517290904,0.6172426701655737,0.3893002726438636,0.621188300978355
Kelsocity,0.2779323492861023,0.24049844997281636,0.7005851854281188,0.7866530504599213,0.5014172587867397,0.31707733867204296,0.5038489570726655
Donnacity,0.490834219928724,0.1395098778839265,0.6592413356494367,0.8932961916447272,0.5457204062767036,0.41911395165112086,0.5398569319742282
Hollywoodcity,0.33931306130348204,0.2986797335974429,0.7416371141917175,0.7422199668277188,0.5304624689800903,0.37235047121954346,0.5284599452265885
Pittsburghcity,0.3969056699668738,0.21881368856173444,0.6393648956353842,0.4106547578504861,0.41643475300361965,0.36582783751742376,0.3960946470441178
Wethersfieldtown,0.2762408318353967,0.4303694105177267,0.9089794587109021,0.9345281886313055,0.6375294724238327,0.3901410256035566,0.6465133378539694
Florencecity,0.27394141626666835,0.32924911129573026,0.8307736910297083,0.9281762355253346,0.5905351135293604,0.3542719298223368,0.5981706255055947
Whitehallborough,0.2712601439565652,0.35963913388634394,0.9058475594044563,0.986277513062867,0.6307560875775582,0.3688483723489873,0.6391965347569676
Cliftoncity,0.2901823608535048,0.39850216434662566,0.8948439305831345,0.9151271461017966,0.6246639004712654,0.3879667430409748,0.6310940514218546
Plymouthtown,0.037600096575249285,0.3848888176825855,0.7925315703879381,0.909327948793603,0.531087108359844,0.22227167701521205,0.554291363335494
FortCollinscity,0.29086164724154634,0.2949860017095068,0.8307044053294221,0.922987917962113,0.584884993060647,0.3547992783422055,0.5897053864156796
Lincolntown,0.2246662357720362,0.3748891387644691,0.8936609553104933,0.9304612124060265,0.6059193855632563,0.34186408404473356,0.6152705435676546
Rosemeadcity,0.3871247338349196,0.27437565739263775,0.8094560437611605,0.6577653368229495,0.5321804429529169,0.3968790990550821,0.5189584537838922
Ashlandcity,0.034033584315938004,0.26829500553451935,0.7342969812555057,0.8600129339371505,0.4741596262607784,0.18131435719818884,0.49215849495578967
MiamiShoresvillage,0.4018483311128256,0.4087854839447811,0.8405643748737512,0.5662602692525069,0.5543646147959662,0.44268717244914163,0.5409962671565017
OaklandParkcity,0.3600802799652903,0.30521840847398185,0.6860360723151154,0.6047052026396174,0.4890099908485012,0.3778593731719957,0.4822003537901609
NewCastlecity,0.037321485631527034,0.22065993483336857,0.7228619751245029,0.9696383362406402,0.4876204329575097,0.17291284902952894,0.5091261734734086
Plainviewcity,0.16632492449222422,0.2356015971099123,0.748568406254657,0.8128407057645326,0.49083390840533153,0.25222347674822826,0.49751135701170973
Laconiacity,0.027577533844432785,0.3084951827997011,0.7105080462055224,0.7001846205026372,0.4366913458380734,0.18129453024397976,0.4502210570006925
Franklintown,0.21981258192714065,0.47286098784997316,0.9140521721790354,0.9897147495575918,0.6491101228784353,0.3699545236449528,0.6655456720435047
Wilkinsburgborough,0.5283292158742453,0.24159543175117554,0.6009965309440929,0.3151172113386446,0.42150959747703964,0.4460896081446006,0.3928789422906137
Pecoscity,0.22497812658828995,0.18894840200591229,0.7592072580690237,0.9755279930225422,0.537165444921442,0.281352161340804,0.5461799954399991
BattleCreekcity,0.3527532758197942,0.2506306320733389,0.6438957291483425,0.8146896496782743,0.5154923216799374,0.3622017345403415,0.5189258855191112
Clearfieldcity,0.3115962578340963,0.2869701950468663,0.8223123038767626,0.9197074199877054,0.5851465441863577,0.3644417643994572,0.5887849968525433
PompanoBeachcity,0.4199315044901956,0.3101134816063079,0.6051757589090405,0.46257077410063846,0.4494478797765456,0.40465694751163034,0.4368267293919311
Warwicktownship,0.09635685157394777,0.41642165819762345,0.9386357504510502,1.0,0.6128535650556554,0.2811165743604845,0.6319250178642866
Westfordtown,0.15129853182819425,0.5467274371612916,0.9427244723870423,0.9893599488400012,0.6575275975541324,0.35104962564665826,0.679630816643435
WarrensvilleHeightscity,0.7081997534493786,0.2893022488105028,0.6507782839239201,0.6178745295589991,0.5665387039357002,0.583356728755526,0.5439486409855103
Alvincity,0.09069271379638216,0.31224205872429134,0.7600769873277768,0.8893273487257801,0.5130847771435576,0.23112671109781924,0.5306247624598532
Everettcity,0.2823787004929493,0.29105716622122985,0.7224463448147631,0.7669505726070625,0.5157081960340011,0.3349221506881738,0.5183673307100302
Beavertoncity,0.2803777590019795,0.35623011829373824,0.8097498111939891,0.8733629296479885,0.5799301545344239,0.3622607271960521,0.5869034284217117
Wilmingtoncity,0.054859375603384164,0.2665299029994685,0.763105347209843,0.9087664481820363,0.498315268498683,0.19738418283134324,0.5161818499170969
Alabastercity,0.3233041393609484,0.39429231018109734,0.8842711721271718,0.9369018214229698,0.6346923607730468,0.40692993759188756,0.6408733017788442
Martinsvillecity,0.026736116433994834,0.2784712533869531,0.7912051505715301,0.9479512306555452,0.5110909377620058,0.1870756687601914,0.5315149986138545
PomptonLakesborough,0.2774805531334427,0.463600080250713,0.9024801886272098,0.9859130354387005,0.6573684643625165,0.40149911009238537,0.6708460830589545
Amarillocity,0.33513852280462336,0.2751721247467358,0.7585863353880977,0.8240671482300009,0.5482410327923645,0.3673435718170973,0.5485167535315651
Bethlehemcity,0.2845584624933613,0.32727353089234645,0.870798833868774,0.9272027106504662,0.602458384476237,0.3631831340140214,0.6074143317352708
Coltoncity,0.4386681668016562,0.28319594120285263,0.7265158273111687,0.60643015330839,0.5137025221560169,0.422707900269681,0.4999246271759378
Middletowntownship,0.2784171594385068,0.4475987517010005,0.9199620566405146,0.9242372353563466,0.6425538007840921,0.3967681559134489,0.6512266393330084
Daphnecity,0.10648899501823343,0.3869615226818202,0.8409828322322807,0.9611234809561193,0.5738892077221134,0.27030106096650897,0.5939198665414847
Chesterfieldtownship,0.2598535258233463,0.4101691249205519,0.8809243242852925,0.9427983636973413,0.6234363346816331,0.37265878531943236,0.6340458166070957
LowerMakefieldtownship,0.2632910457830756,0.6171501839458726,0.9560584724127512,0.9669459407993849,0.7008614107352711,0.4392662168720117,0.7190987410627426
GardenGrovecity,0.3289846392264783,0.37615488811026204,0.8290820313138443,0.7182151599645553,0.5631091796537849,0.393543689716532,0.5599243485305097
Bridgewatertownship,0.27726475628126424,0.5707368767488865,0.9391668673892379,0.9572078238548316,0.6860940810685551,0.4331631045475899,0.7016697349152159
SanFernandocity,0.4753245484014502,0.3047952373769268,0.8128759803444053,0.6443206189201388,0.5593290962607302,0.4589484892867247,0.5423748626382908
Radnortownship,0.28758477171032765,0.4825768148878337,0.9099893661606969,0.9666390800378994,0.6616975081991894,0.4128729800484711,0.6742795960519248
Hendersoncity,0.3203669509812901,0.24219079966600002,0.7450168215664682,0.8205170580222005,0.5320229075589897,0.3479506183155955,0.5318891118160118
Alliancecity,0.08668849112765617,0.2222126502330079,0.7166955068375089,0.7104964137769059,0.43402326549376974,0.1939726299459603,0.4404895187960072
Andovertown,0.233660150243689,0.5479068932701833,0.9304142810057883,0.9540049635405865,0.6664965720150617,0.3994179969826331,0.6833884432931263
Stocktoncity,0.374367158411642,0.2410491257781227,0.7398207901866998,0.4706222070901191,0.4564648203666459,0.3680021613093924,0.4363389895801409
Windhamtown,0.027946333426326693,0.3812474149455922,0.8406074709048086,0.943990068821196,0.5484478220244808,0.2202079409952872,0.5712820059962636
Ferndalecity,0.2783869979946744,0.30253735230685547,0.7795850996549729,0.7905513474133047,0.5377651993424518,0.3408474749916704,0.5395210294459776
Ephrataborough,0.030708585056735183,0.3338345090951621,0.8727437802288989,0.9817689904334584,0.5547639662035636,0.212350174125935,0.575371522915713
Albioncity,0.18951559795561543,0.19686232762058223,0.6021138332497619,0.8606552157602724,0.462286743646558,0.2460847336859743,0.47558114925533185
Bridgetoncity,0.28781033005935724,0.3967172246723441,0.866382504465683,0.768816592432172,0.5799316629073891,0.37878872074522985,0.5804987120363629
Prescottcity,0.04680005293187661,0.2631802510083401,0.7409020782344129,0.8725555492333203,0.4808594828519875,0.18859713701986908,0.498261166305756
Delanocity,0.18798906263224574,0.1885666643742191,0.7688328439600732,0.7783926532420911,0.4809453060521573,0.25258617894920976,0.4814521766033568
Athenscity,0.11549784055608123,0.27672507442577854,0.7894295325426236,0.8722563031824632,0.5134771876767367,0.23792148819266307,0.5256798879022135
OakCreekcity,0.279527985463491,0.40068634235871586,0.9186812189450247,0.9578600757543073,0.6391889056303848,0.385371937172467,0.6472057663156101
EastRidgecity,0.2712226313654974,0.3058079368182285,0.8139006357594234,0.9054796127593776,0.5741027041756317,0.34398303106489364,0.580410918298266
Livoniacity,0.27195325224765143,0.46338751442504844,0.9402680256490366,0.8981587816406107,0.6434418934905868,0.39788297197158823,0.6509081443990352
Eurekacity,0.044125395204764564,0.22404305106855735,0.7164391255630037,0.5663036914743754,0.38772781582767524,0.1635196355742398,0.38921692691643345
Escondidocity,0.3322955955831783,0.3314095144327306,0.7874526085412884,0.774092953150676,0.5563126679269683,0.3818158532925722,0.5556003810999154
CocoaBeachcity,0.2769717949249873,0.3707677863370868,0.7138450634064887,0.8021267036572437,0.5409278370814516,0.35453005089861633,0.5500317186645943
ArroyoGrandecity,0.051579160200767124,0.34972146000484355,0.8462814404775556,0.8909154832001476,0.5346243859708284,0.22436532395617595,0.5517632030971619
Shorewoodvillage,0.27884517382863083,0.363292114314434,0.8713031973322019,0.9200353364108931,0.6083689554715399,0.3695818379207974,0.6150279094497646
Ocoeecity,0.29541317320054256,0.3385968441335394,0.842253816284715,0.9026583464496478,0.5947305450171112,0.36995976331258584,0.5999099550720076
SealBeachcity,0.28521414911804044,0.3502330865718517,0.875571753346537,0.8441852931294933,0.5888010705414806,0.36749445950255955,0.590482694403319
Romecity,0.3099316916800566,0.26831151578257356,0.797488284146962,0.9589178539424283,0.5836623363880051,0.3576829624748784,0.5896528060829043
Beckleycity,0.13683496382078753,0.21796139339603093,0.6956975958210465,0.6935978538348933,0.43602295171818956,0.2211689864473548,0.43997428609764405
Anaheimcity,0.3549727170618021,0.38220601082888356,0.8037679628320393,0.7309792635958392,0.567981488579641,0.4096060442681643,0.565703718306185
Greenburghtown,0.3463783092167392,0.5343621458122173,0.9015593700502211,0.9516836360198505,0.683495865274757,0.46205751446968424,0.6954012704030124
LakeJacksoncity,0.06953546847704448,0.44790586616944306,0.8634547844581237,0.9620100071800399,0.5857265315711628,0.26658482968071023,0.6095728125918785
Paramountcity,0.46941579753866486,0.2795130431946426,0.7409996374607954,0.42124217585504026,0.4777926635122858,0.4350824295311928,0.45230965271479695
Fairmontcity,0.05985359630577763,0.2064449432615494,0.7261829287504614,0.9444592593351178,0.48423518191322656,0.18203984686444152,0.502478565790248
Herefordcity,0.1679505820403765,0.22604517680618957,0.7410737255608125,0.8482796194883064,0.49583727597392124,0.25120013825610155,0.5041023004085865
Edinacity,0.2729037518429246,0.4681480108163766,0.9117960963178745,0.926262909981702,0.6447776922397194,0.3986178563049103,0.6552632458715835
WestDeptfordtownship,0.2890145874025577,0.38904508122119685,0.8728352170464088,0.9394145136007519,0.6225773498177288,0.38378366217791415,0.6309078393363778
Gardnercity,0.04194027428467231,0.2886171648721004,0.7714998400661277,0.9132684864134101,0.5038314414090777,0.19648999776355489,0.5232537182558131
Scherervilletown,0.27965704492650667,0.4254465833428467,0.8999859013139233,0.9558559237239012,0.6402363633267945,0.39090391174973876,0.6503193413681103
VanBurencity,0.27971762420707175,0.24223024794475853,0.7505379625900238,0.9636774588350789,0.5590408233942332,0.3285748692110344,0.5678234293933704
Piquacity,0.04533581794390694,0.26662703910007324,0.8005886163368915,0.9473831157222695,0.5149836472757853,0.19578322016914088,0.5333879333028625
InverGroveHeightscity,0.2779074855954713,0.39220561984035934,0.8394312880276679,0.8625776281572699,0.5930305054051921,0.37270543145271146,0.5999027291239166
Coventrytown,0.032495105945902464,0.4471880745746339,0.8894688972374245,0.8901785467681488,0.5648326561315274,0.243283154990616,0.5856027870395002
SanClementecity,0.302882716708707,0.4446431284622242,0.8201988723326189,0.8586275596111604,0.6065880692786776,0.40102650225222897,0.6155975242302806
Salemcity,0.29650969189072524,0.32489442937241114,0.764123606532019,0.869526216076916,0.5637634859680178,0.3597284901804904,0.570452853319347
Lakewoodcity,0.29664388063213976,0.35463925263514984,0.7891084756674193,0.8196482039757473,0.565009953227614,0.3683024518636774,0.5694367082431809
Miamicity,0.5469329308957348,0.17100859842027358,0.5880046671731604,0.15681991405159768,0.36569152763519164,0.43117326843117293,0.3253360733553404
Manalapantownship,0.2609540951689052,0.5297655408247679,0.9546572024498163,0.9802741089855602,0.6814127368572624,0.4137158420370306,0.6961341544668427
Narragansetttown,0.032081118302631995,0.3568947479657211,0.7447651855097349,0.9588770048892554,0.5231545141668359,0.20917161219539168,0.5501007866189663
Monroecity,0.2272979174268489,0.25382689944721953,0.6342641742385855,0.800531672537892,0.4789801659126365,0.2854165043433798,0.4886199899286203
BayCitycity,0.18066602824737274,0.2680964783965969,0.6900296804870777,0.8406445467046061,0.49485918345891333,0.26660498575888913,0.506761449277251
Nederlandcity,0.2822640353072687,0.35219786822740373,0.8670946093171168,0.9664738998869853,0.6170076031846936,0.36985097897659946,0.6254732593591938
Coatesvillecity,0.4758691399792627,0.2580834151090157,0.5653561178545085,0.6608482458426495,0.49003922969635905,0.4280426272775093,0.48392454985225386
Fitchburgcity,0.28515986480168093,0.37193499993050677,0.843417835687262,0.9690720334780343,0.617396183474371,0.3754448030968398,0.6280176501203509
Calntownship,0.3188002313708082,0.4064013029910833,0.8653914174841101,0.9177652087542127,0.6270895401500536,0.4054850357065616,0.6340882832945725
Albuquerquecity,0.3729933851308028,0.2968881647974393,0.7446426576658707,0.6341717341403355,0.512173985433612,0.388851915522293,0.5028451782406671
PalmBeachGardenscity,0.28061837785871413,0.4392636843835144,0.7855149876309359,0.8937213695305167,0.5997796048509203,0.38454455813697336,0.6131221892721392
Milfordtown,0.040544711470997793,0.3771219966487995,0.853740461669849,0.9777684992500211,0.5622939172599168,0.22889648762177922,0.5853241833978156
Arcatacity,0.043523548762978065,0.21021954620750846,0.7200457717173896,0.9112883088658283,0.4712692938884261,0.17152899350902906,0.4891662206180746
UnionCitycity,0.37198787242731834,0.4304158356701814,0.8605778496152373,0.8245851182055172,0.6218916689795636,0.4410303267754158,0.6230134305712207
Opelikacity,0.4553060548921864,0.26804037917238055,0.6990460159851805,0.6376577782997473,0.5150125570873737,0.4276080055548805,0.5025798614171118
Middletowntown,0.3299695032473434,0.3770805054156383,0.7782249446678113,0.8786822710308096,0.5909893060904007,0.39612675787065965,0.5983677225169652
Dublincity,0.273006388444707,0.6370343210246434,0.9189411658233548,0.9795311313763221,0.7021282516672568,0.4483874492241306,0.723359146573902
Parsippany-TroyHillstownship,0.2946423747337154,0.4783028849554602,0.9093392626542144,0.9188580688174597,0.6502856477902124,0.41426898578600085,0.659944613609462
RanchoPalosVerdescity,0.28877634020021326,0.6855484968387058,0.9376503115399993,0.9227664908011539,0.7086854098450182,0.4710357037409403,0.7277798266400004
Gulfportcity,0.2889223570417097,0.26008862093995544,0.6990691631311605,0.8043800315809304,0.513115043173439,0.3297647077828008,0.5169388997908397
Claremontcity,0.027755808656059526,0.27604224114316855,0.7441408790088029,0.9557463234853817,0.5009213130733532,0.1837269261923939,0.5239159069215376
Vancouvercity,0.2861602092600522,0.23665926626366793,0.6984440332504135,0.7405667142597274,0.4904575557584652,0.3192544167477033,0.49008864265911173
Plainfieldcity,0.627877349810794,0.36252329350046175,0.6665572733111578,0.5306944432507705,0.546913089968296,0.5530847084513171,0.5268522456497601
Edgewatercity,0.27387617292654093,0.2855559531214719,0.7805434947753542,0.9056295049508222,0.5614012814435473,0.33740805369260135,0.5682395709620672
Sandwichtown,0.04567682091126238,0.4258385577048119,0.8293353570286845,0.9472742942752364,0.5620312574799988,0.24276857441441307,0.5869362911820039
NewLondontown,0.38157077362243,0.2732083567675007,0.6444390800163853,0.647613261691439,0.4867078680244388,0.3803316170285077,0.4814484562654449
TempleCitycity,0.31652664181979695,0.3850117430594493,0.8409831904689969,0.8717748211092189,0.6035740991143654,0.3946636063269421,0.6085379357083593
Brandoncity,0.32944832698331067,0.4034276926744171,0.8711247357864323,0.9333349531714837,0.634333927153911,0.41211577194803034,0.6411434063077188
Hamtramckcity,0.3350544166563049,0.16393979525430227,0.6002974690664655,0.4204175359438909,0.3799273042302409,0.3101410931264864,0.36237757650401203
Branchburgtownship,0.1492716347755997,0.6015607895738593,0.9460897506379894,0.9073346440217487,0.6510642047522992,0.36258413054962857,0.6717409071614002
Durhamtown,0.21986181865920765,0.40015065950969014,0.8618827692886154,0.9617239900630817,0.6109048093801488,0.3446949177215354,0.6249113124613962
EastLongmeadowtown,0.22794104731117704,0.4101102808786185,0.9280981540492149,0.9098641909804557,0.6190034183048665,0.35561800350563244,0.6272001818298006
Middlesexborough,0.283478010419696,0.4547083390560603,0.912530077044604,0.9698543270533828,0.6551426883934358,0.4028658879799186,0.6665704173256929
Brentwoodborough,0.2695613115773423,0.3118079316147639,0.874787089177691,0.9499148138470312,0.6015177865542072,0.35080002184468406,0.6073865037895452
MissouriCitycity,0.43661161684533345,0.48963870956368133,0.875540263909385,0.9203543412050671,0.6805362328808667,0.5014653880850426,0.6854282913815682
Newarkcity,0.34691633832689617,0.46205603459967654,0.8790590829046296,0.8130031837626299,0.6252586598984581,0.4356108017022478,0.6277128497549971
SouthCharlestoncity,0.2888744759572599,0.29916096255796276,0.7806993016940866,0.8985166571576045,0.5668128493417285,0.35012560342724014,0.5732180414449395
Sunnyvalecity,0.3168576067439811,0.44116653832845903,0.826706063214086,0.8772552569316074,0.6154963663045334,0.40970858121635434,0.6242392725696333
Ocalacity,0.3905418869257633,0.24130732521561046,0.6591162367925691,0.6609304214926901,0.48797396760665823,0.3784339987286143,0.4806029487561566
Mahwahtownship,0.27458119868848574,0.5188348876962,0.8773087242431891,0.948766132820855,0.6548727358621824,0.412013610908043,0.6706582907414516
Scottsdalecity,0.2753701276652091,0.39358650590048655,0.7847002678024732,0.8956733183643851,0.5873325549331384,0.3685545746791543,0.5987920263729979
Pequannocktownship,0.27360343428857936,0.5094932345761464,0.9469803636312666,0.9696208131884347,0.6749244614211067,0.414794862020406,0.6878509739133435
Midlandcity,0.36717453825536994,0.32663574354515906,0.7686352301521697,0.8665678494842937,0.582253340359248,0.403522691918051,0.5851230315903437
Voorheestownship,0.3040479445506526,0.48723670416236575,0.8932324794681059,0.8218414124347896,0.6265896351539785,0.41791795243862273,0.6321795197828983
Snellvillecity,0.2726387382710901,0.4520597931139032,0.913149764618088,0.9840053283935979,0.6554634060991698,0.39605581827793523,0.6679772370300859
DelRiocity,0.22849727272463935,0.1678355941492161,0.7622453810418822,0.9408094214087717,0.5248469173311273,0.27660628294895495,0.5307420354207006
SouthOgdencity,0.28023115160212625,0.34884211292059275,0.8556356439650874,0.9582218839926886,0.6107326981201238,0.3665185070391241,0.6192925581874271
CedarCitycity,0.03172928594160211,0.27006825663034967,0.8611348236493177,0.9859301723749355,0.5372156346490512,0.19437297613876714,0.5553723506197695
Augustacity,0.02777367392728041,0.2774898200722047,0.7681862849214678,0.8923908978873001,0.49146016920206326,0.1837629400251547,0.510156207157601
PacificGrovecity,0.2892826285637592,0.3504335563565468,0.7904591490523556,0.8373306774112466,0.566876502845977,0.3633537361601356,0.572277625653561
SanMarcoscity,0.1487566455413964,0.18317704021542872,0.727216654806494,0.8679220104947427,0.48176808776451546,0.2271252802824726,0.4905243752826295
Mansfieldcity,0.0608998806865724,0.3842779221174376,0.8553486625829687,0.903677350285248,0.5510509539180567,0.2408566906187109,0.5696362903747139
Newtowntown,0.035091399934388756,0.5516166111988179,0.9390434055320667,0.9282140312269506,0.613491361973056,0.2791941005913305,0.6387761538210216
Waxahachiecity,0.1476805436580829,0.2651665811729469,0.7448501934909938,0.768345146005742,0.4815106160819414,0.2473177221741885,0.488559665583422
LakeStationcity,0.3031678499577666,0.303119871670526,0.7821728016703887,0.8371083936210472,0.5563922292299321,0.35792574121790494,0.559136609913103
RohnertParkcity,0.30362276896147516,0.3602819421334839,0.8190923668736272,0.8371528957193768,0.5800374934219907,0.37701264430371934,0.5837734785228786
Bartlettvillage,0.2837760083833819,0.48783469508633787,0.9199386749940726,0.9155826295553141,0.6517830020047766,0.411004975090305,0.6617681340679865
Auburncity,0.2820226017358678,0.31065522694699765,0.730830200233331,0.8332743407784672,0.5391955924236659,0.34313263330991317,0.5457494307114792
Lewisvillecity,0.30690408950963965,0.3749683507864594,0.8189800871129111,0.8657453236019588,0.5916494627527422,0.3841113276433231,0.5973909376410356
Springfieldcity,0.2781901542595975,0.24338715210471762,0.741392640413711,0.8360669756916562,0.5247592306174206,0.3228461900225123,0.5277527972735738
Georgetowncity,0.10431830691715165,0.2819722666342161,0.7803462135461776,0.9361633509835889,0.5257000345202836,0.23410950899939367,0.5423735893780073
GardenCitycity,0.27260008175715394,0.3854456297175329,0.8955435603465954,0.9099206492683506,0.6158774802724082,0.37346505792202234,0.6222386121165149
Betheltown,0.24317862731415524,0.5021551060452762,0.9111930138892677,0.9653161455601768,0.6554607232022189,0.3913394196640728,0.6711157037223204
Decaturcity,0.35089586203688045,0.3136114842583867,0.7883795515802685,0.8041880188720013,0.5642687291868842,0.38928042781772876,0.5631949336625461
NewBerncity,0.24226761818433773,0.2130821864244717,0.61335135127321,0.6195121651259407,0.42205333025199,0.2752582934138083,0.42090209935663325
Huntsvillecity,0.3895895287703891,0.3350451909009055,0.788455811321744,0.7268475814874051,0.5599845281201109,0.4161888558969672,0.5541768997349198
Waterloocity,0.3296725276236998,0.25277898271915084,0.7432351011858132,0.8087803232711485,0.5336167336999531,0.35604633059915436,0.5330493175589923
Murraycity,0.05635855910873,0.21603159834448338,0.7682392506659934,0.9523464770693105,0.4982439712971294,0.18605090996944967,0.5154329845790828
Melbournecity,0.32326943243381645,0.2885708729680459,0.7334014854616842,0.6753457358539032,0.5051468816793625,0.3567956469434528,0.5005091662256849
Maumeecity,0.27376894042036487,0.37744499175680624,0.8860993409750593,0.9347186895961832,0.6180079906871034,0.37208232432425087,0.6256227606849817
Watsonvillecity,0.41845050589919336,0.27595023323576234,0.7787746902991406,0.7146058428496936,0.5469453180709475,0.416064497829866,0.5366118620653036
FondduLaccity,0.0308183980202661,0.292799236934174,0.8412098539583657,0.8976106127976871,0.5156095254276232,0.1956130983495327,0.5315286053152846
