communityname,DemographicsScore,IncomeScore,HousingScore,CrimeScore
ElSegundocity,0.2956911711165562,0.44829268670063616,0.8043418358734197,0.7706932905858699
Nacogdochescity,0.14912598467147278,0.19432136205969536,0.6881870526622698,0.7997065841433317
Dentoncity,0.3373916047385554,0.26641244873342174,0.761390162183205,0.7814052402935382
Claremorecity,0.042679161723646025,0.2675577280930857,0.765894343571463,0.9630066846411421
Odessacity,0.3766860888942811,0.2652943195907225,0.7308570730934253,0.7696066527436174
Taylorcity,0.1822433149974879,0.2340696586807377,0.7323987228322835,0.802258256938335
Orangecity,0.3295455406336048,0.4365936367130882,0.8380030387286828,0.8138654920105327
Portsmouthcity,0.0519650817289615,0.16087446932304095,0.6606410444867857,0.7890038457520209
OregonCitycity,0.27480437921814066,0.3144088497146041,0.8050544458705416,0.8010823812699756
Washingtoncity,0.03099225847668064,0.3337943293106311,0.8695260709703574,0.9328862322364275
Campbellcity,0.3040316050072834,0.41025047262294123,0.7735927745560006,0.8860908577232679
Sedaliacity,0.054568351036203326,0.2325473650103177,0.7719422432940836,0.8931686690924464
Astoriacity,0.03296750660682725,0.2683891480154696,0.722183748346642,0.9194172973919479
Woodburycity,0.37121554222511344,0.28645603508012857,0.7144966708656584,0.8973370632996375
Montereycity,0.3013316738272151,0.3623035541644323,0.8333815932817322,0.82171426214928
Orangeburgcity,0.3219553850816721,0.22510115392265384,0.6283140567475207,0.652694796012097
Beaconcity,0.37786315182499874,0.329500974377823,0.7491985769293977,0.8891090682119777
Auroracity,0.3837798868562528,0.35199779057857444,0.7704082828095646,0.763350326972085
Norwoodcity,0.27373136170254553,0.24860938310253264,0.7410891708107055,0.871894664452749
Medfordcity,0.2910149807398376,0.38168581257247103,0.8710294591763114,0.8752989404606545
Bexleycity,0.2869922773602992,0.4626351029955901,0.8920780941122858,0.8891642996454938
Maderacity,0.181964054345711,0.1897608131509244,0.7104866049382915,0.6486741579130062
Hibbingcity,0.027206128782279165,0.24589528227903795,0.814062845841664,0.9730009569380386
Nortontown,0.07550958039698225,0.4190068678244893,0.8699141420865925,0.9805606560615476
Fridleycity,0.274853875982557,0.3702900357907564,0.81889973503012,0.8871741816766983
Scarboroughtown,0.10416275193404434,0.4059128947990775,0.8573708807453468,0.9808325913737133
RanchoCucamongacity,0.34849246199451245,0.43813415896293745,0.8488742708819302,0.8350864985035542
MachesneyParkvillage,0.27605615051614674,0.35235454103799335,0.8605227733066426,0.9348621262739443
Morristowncity,0.07116565130117572,0.2219321204251978,0.7111080589791416,0.7770471384551257
Adriancity,0.0767505763355541,0.247951339385402,0.7139273336707963,0.939879336066621
Dearborncity,0.27526249997087027,0.3501017176555958,0.871146173874316,0.8023065379344151
OilCitycity,0.029124417938337088,0.2253623192680069,0.7577610214178104,0.9020301857345817
Frasercity,0.2708743898529019,0.3704254634331605,0.8546221110124189,0.9003627023015649
Tallmadgecity,0.2752762445517871,0.37491872418369543,0.9045033921607185,0.8379789238916052
Brownsvillecity,0.2912095569028949,0.18701215679537125,0.6690730801715112,0.8156657415005568
Jacksonvillecity,0.39150469783831665,0.3037403488093552,0.7311221033454899,0.5271206908409176
Springtownship,0.24286128262665824,0.41757775314592716,0.9146482964302027,0.9875821698705116
Greenfieldcity,0.02894887695349022,0.3160480329037143,0.8477644688428007,0.9689477361756926
Kellercity,0.2779368310463517,0.5128906982758134,0.9111923129923074,0.9376995138824594
Pascocity,0.3891420634808648,0.18887051662513296,0.64604387184487,0.7462259641753614
DalyCitycity,0.3594381112807731,0.3937603583486807,0.8296157660620191,0.8322577767066855
Fitchburgcity,0.3078116183268341,0.272507030107901,0.7224633232985884,0.7455634379646858
Selmacity,0.18662819081548648,0.19493966838518928,0.753912920913206,0.6391660915222839
NorthAndovertown,0.21421838313033748,0.483263104056858,0.9053712621166886,0.9613782993418503
Hueytowncity,0.33361348167895605,0.32124348786350854,0.8738714699987926,0.8898160902947385
LaVernecity,0.3301586700783744,0.4421601229369587,0.879722774870473,0.8492335375456241
Tupelocity,0.14710181448233908,0.29932024346533015,0.7665922187642007,0.8369806591115416
ElkCitycity,0.05297191006167562,0.2228064723964253,0.7053672917262639,0.9443830109228739
Carteretborough,0.33179592390920326,0.3902519744206455,0.826921934656911,0.9180145740962165
Lamesacity,0.1699821293056704,0.1925564866712014,0.760957811909954,0.9461982618489382
McKinneycity,0.1321043527620172,0.2866459046431463,0.7121536500761788,0.8375895236222857
Columbiaborough,0.29253020471079855,0.2640668765508579,0.7317764868384176,0.8763547111894407
Perrytownship,0.029021530053778728,0.27866323833729695,0.8113142964399233,0.9229731631616682
Northamptontownship,0.26655045394989796,0.5425009307804609,0.9578987669634385,0.9890320967189785
BentonHarborcity,0.725223143582097,0.002811215234836204,0.31376956988293697,0.3001515356071837
Eufaulacity,0.19698775017861675,0.23458329059913563,0.7128639164054303,0.874675429943606
PortHuroncity,0.3104219983220828,0.213211030271015,0.6726324225030544,0.7958662935314942
Carlsbadcity,0.3079030021342438,0.43548881534639705,0.820700343799203,0.8110018573918545
Napacity,0.3072446501380936,0.35454981887378156,0.8114942307079629,0.7587576608959143
Daltoncity,0.09358934218610397,0.2724151060170833,0.69915357343841,0.8661396936081984
Beloitcity,0.34985931703823586,0.2552894467879338,0.7057456586154847,0.8686256508247165
Frankfortcity,0.08439800391098029,0.2858766695900082,0.7273371948769061,0.8628308626320378
Norwichtown,0.301506627560408,0.3014799412887365,0.7572586649425734,0.8350275498721405
DiamondBarcity,0.33789184292612806,0.5458606568383414,0.8988516937885189,0.862256873486023
Evanstoncity,0.03920260004396079,0.3270494610391386,0.775279040038677,0.9230542113190613
JerseyCitycity,0.4737003032851173,0.28093643123186585,0.625497150907524,0.4641851482617938
Marshalltowncity,0.03287655645665054,0.29932276316552114,0.8209692470259343,0.9117681505359295
Maryvillecity,0.2845046395945521,0.2718181488060231,0.779934388886559,0.9161745344793891
WinterParkcity,0.34030602738503624,0.37404444547177307,0.7657259006171618,0.8083405310666998
Conroecity,0.13420253676664287,0.2610239739990863,0.7002665245946035,0.719612407477264
Sheboygancity,0.27404529004453704,0.2975039183699833,0.8509031687507878,0.9130355646772035
Racinecity,0.3796946455642146,0.27079176837594277,0.7137754335127532,0.7362671539450697
Springfieldcity,0.40378343667387545,0.24684805347373168,0.660683189877175,0.6084200749299633
Reddingcity,0.2825598981943631,0.2581620535337652,0.7546437459597696,0.8221785928161236
Templecity,0.3880353904760591,0.2548851158774683,0.7108321693247782,0.7834722122571165
UpperGwyneddtownship,0.2777613685281579,0.5247181957218253,0.9407615742077113,0.9653719929267576
Jamestowncity,0.028264850158885843,0.25815213516221097,0.8127839423471785,0.9306270524002788
Doylestowntownship,0.2637717481245482,0.4917743497169071,0.9128761167819761,0.947859874566539
Foxboroughtown,0.22615997520865785,0.4367082042521753,0.8886510298708338,0.9774282819107708
HighlandParkcity,0.7272888313330512,0.045114981207517585,0.2788832834130638,0.290915301769718
DesPlainescity,0.28659931600870825,0.4207860626427854,0.9170193665384596,0.9281624644369546
Nicholasvillecity,0.05013197915119917,0.2809850345271022,0.7930329911115624,0.9374069195915218
FortLauderdalecity,0.4230639904335631,0.2930841304024818,0.6234931632137883,0.4788595751870697
Jacksonvillecity,0.11710797425927613,0.2504951126391186,0.7844748847947325,0.9428414030688074
Brecksvillecity,0.27935151531969377,0.5013505275528095,0.9648861055688178,0.9925752114243873
Peekskillcity,0.396242486711626,0.35291333064899233,0.7358888289072689,0.8435127438301385
Radcliffcity,0.13297604448774575,0.2767147256070923,0.7538510185897127,0.9004137542565169
Wilbrahamtown,0.1543819767001383,0.47198836879521056,0.9438990694272213,0.8949937370521365
Schertzcity,0.3268764776364664,0.3309538349539835,0.8298916590961072,0.915721513422419
Northglenncity,0.3142634888171039,0.35745558884107065,0.8211961239087222,0.8937865320391756
Lynnwoodcity,0.283536524657404,0.3209415174857839,0.7814423946068941,0.8363516454043042
NorthRidgevillecity,0.27470431398146145,0.407110767269152,0.9067043864964865,0.971320559635861
Planocity,0.3034156007682816,0.5044183891674678,0.8845931730520735,0.9312411494411712
Kirklandcity,0.28100944955321516,0.3908538652242849,0.8131920866723268,0.8985090376873909
Saginawtownship,0.2861522259829005,0.3698354424204147,0.8830886246722651,0.9399585288832234
SouthMiamicity,0.4740313086351423,0.32479207699448354,0.7127754277117597,0.5730147671414234
WallaWallacity,0.06193361956827122,0.2341341452222948,0.7452106924330508,0.8218723583953282
MountProspectvillage,0.28745561899107575,0.4503260113154036,0.9187700290278661,0.9529049097058593
BalchSpringscity,0.3479482426383317,0.30476549269197273,0.721887876955545,0.6100606240152233
Kingsportcity,0.29038507171209227,0.24722957378894328,0.7684251624618378,0.8512042674576697
Windsortown,0.3317986211126214,0.47477147039375256,0.8964712754432036,0.9526368386266136
Marshfieldtown,0.030678524832956626,0.4591566523485402,0.8392837877602773,0.9768638073481825
Sanfordcity,0.4205565943606762,0.2685137073713157,0.6689659000507943,0.7133708948601026
Rosenbergcity,0.17742301749081354,0.27571305852156175,0.7333699835139422,0.608583844675214
Camarillocity,0.3059954406629477,0.4544074588686443,0.8914184587559003,0.9283126813228241
Chicocity,0.2986937792002546,0.20883777297843922,0.706048961684776,0.8478601229444483
Vernontownship,0.03316693989151063,0.4797431979925498,0.8823185915265078,0.966182879099177
RockyMountcity,0.5136325656788369,0.25512173172919883,0.6801736940549014,0.6579580485931918
Jenningscity,0.15688283520801505,0.17736017135999116,0.7017564426788195,0.7855620400071337
Sanduskycity,0.12498198462173603,0.2503530153479603,0.7059482668742388,0.8802413648974465
Binghamtoncity,0.29598009126832897,0.23018380419854514,0.7013751853858906,0.911565728556962
Ashlandcity,0.280534874590418,0.24065186992996976,0.7565277388361562,0.9464658991074129
Hazlettownship,0.28150007189517334,0.4750297057241346,0.9482305765775711,0.9843716960745532
MidwestCitycity,0.3548425549412529,0.29574284498577713,0.7459272975424717,0.8658455284555083
PhenixCitycity,0.46634747558371836,0.22490218916099722,0.6715240181612047,0.817633903517214
WestMifflinborough,0.3052329128127931,0.28958476960352003,0.8488332656287123,0.7605152025305059
Johnstowncity,0.3153129527889076,0.1608300170127,0.6796460080145923,0.8637587400889054
Gainesvillecity,0.0762724129306056,0.2337619507995792,0.7332239716180731,0.9018120887227264
PortAngelescity,0.031667339335009266,0.2679678259667186,0.7614212293200836,0.8263442645594521
Modestocity,0.3210625862213301,0.3039050962690719,0.8029754343327768,0.6236317302127885
Shivelycity,0.3424235284510353,0.2827019318242687,0.7727786814200148,0.8454708387431633
Plainstownship,0.2644611802573523,0.28412345907111297,0.8736035199200534,0.9593398750936057
Galvestoncity,0.463154683998344,0.22823892164608534,0.5828905859116736,0.3805202830603468
Flinttownship,0.3019833713725965,0.3206438407550045,0.7797587057260489,0.8744865002630833
Saratogacity,0.27749254121377415,0.7344590813604391,0.9509848237685706,0.9726586734516606
Berkleycity,0.2711015290887358,0.3726166848664463,0.9053659538359976,0.9515791798088523
VentnorCitycity,0.2882175967143143,0.34384081456664567,0.699643383910772,0.950964783392115
Vacavillecity,0.35243500482826456,0.39409221982688386,0.8269858100260365,0.8933337156860192
Amescity,0.040910423973150575,0.2770831859442315,0.8609790005561907,0.949241440959933
SouthSaltLakecity,0.2987118389447472,0.21938352235043085,0.6672301701339328,0.772354809538078
Guilfordtown,0.05369240429853563,0.5184068394087623,0.9101031138657553,0.9815038298444563
Saugustown,0.27238991304888704,0.4071687169743414,0.9094757560836393,0.9076127357475183
Alexandriacity,0.3983889647198783,0.4094862599797673,0.7358603723006482,0.7604713432818967
Caycecity,0.3661244729905877,0.2952154897963516,0.7771686287293741,0.7923000573640433
Leesburgtown,0.09148652395480528,0.3993218523228384,0.8022284828360902,0.950008026003289
Rowlettcity,0.3095723572620932,0.46337222780797194,0.9021415802214833,0.9471415428810542
Nutleytownship,0.2836029122205397,0.4207742967298694,0.9114261199827954,0.8531673517290904
Kelsocity,0.2779323492861023,0.24049844997281636,0.7005851854281188,0.7866530504599213
Donnacity,0.490834219928724,0.1395098778839265,0.6592413356494367,0.8932961916447272
Hollywoodcity,0.33931306130348204,0.2986797335974429,0.7416371141917175,0.7422199668277188
Pittsburghcity,0.3969056699668738,0.21881368856173444,0.6393648956353842,0.4106547578504861
Wethersfieldtown,0.2762408318353967,0.4303694105177267,0.9089794587109021,0.9345281886313055
Florencecity,0.27394141626666835,0.32924911129573026,0.8307736910297083,0.9281762355253346
Whitehallborough,0.2712601439565652,0.35963913388634394,0.9058475594044563,0.986277513062867
Cliftoncity,0.2901823608535048,0.39850216434662566,0.8948439305831345,0.9151271461017966
Plymouthtown,0.037600096575249285,0.3848888176825855,0.7925315703879381,0.909327948793603
FortCollinscity,0.29086164724154634,0.2949860017095068,0.8307044053294221,0.922987917962113
Lincolntown,0.2246662357720362,0.3748891387644691,0.8936609553104933,0.9304612124060265
Rosemeadcity,0.3871247338349196,0.27437565739263775,0.8094560437611605,0.6577653368229495
Ashlandcity,0.034033584315938004,0.26829500553451935,0.7342969812555057,0.8600129339371505
MiamiShoresvillage,0.4018483311128256,0.4087854839447811,0.8405643748737512,0.5662602692525069
OaklandParkcity,0.3600802799652903,0.30521840847398185,0.6860360723151154,0.6047052026396174
NewCastlecity,0.037321485631527034,0.22065993483336857,0.7228619751245029,0.9696383362406402
Plainviewcity,0.16632492449222422,0.2356015971099123,0.748568406254657,0.8128407057645326
Laconiacity,0.027577533844432785,0.3084951827997011,0.7105080462055224,0.7001846205026372
Franklintown,0.21981258192714065,0.47286098784997316,0.9140521721790354,0.9897147495575918
Wilkinsburgborough,0.5283292158742453,0.24159543175117554,0.6009965309440929,0.3151172113386446
Pecoscity,0.22497812658828995,0.18894840200591229,0.7592072580690237,0.9755279930225422
BattleCreekcity,0.3527532758197942,0.2506306320733389,0.6438957291483425,0.8146896496782743
Clearfieldcity,0.3115962578340963,0.2869701950468663,0.8223123038767626,0.9197074199877054
PompanoBeachcity,0.4199315044901956,0.3101134816063079,0.6051757589090405,0.46257077410063846
Warwicktownship,0.09635685157394777,0.41642165819762345,0.9386357504510502,1.0
Westfordtown,0.15129853182819425,0.5467274371612916,0.9427244723870423,0.9893599488400012
WarrensvilleHeightscity,0.7081997534493786,0.2893022488105028,0.6507782839239201,0.6178745295589991
Alvincity,0.09069271379638216,0.31224205872429134,0.7600769873277768,0.8893273487257801
Everettcity,0.2823787004929493,0.29105716622122985,0.7224463448147631,0.7669505726070625
Beavertoncity,0.2803777590019795,0.35623011829373824,0.8097498111939891,0.8733629296479885
Wilmingtoncity,0.054859375603384164,0.2665299029994685,0.763105347209843,0.9087664481820363
Alabastercity,0.3233041393609484,0.39429231018109734,0.8842711721271718,0.9369018214229698
Martinsvillecity,0.026736116433994834,0.2784712533869531,0.7912051505715301,0.9479512306555452
PomptonLakesborough,0.2774805531334427,0.463600080250713,0.9024801886272098,0.9859130354387005
Amarillocity,0.33513852280462336,0.2751721247467358,0.7585863353880977,0.8240671482300009
Bethlehemcity,0.2845584624933613,0.32727353089234645,0.870798833868774,0.9272027106504662
Coltoncity,0.4386681668016562,0.28319594120285263,0.7265158273111687,0.60643015330839
Middletowntownship,0.2784171594385068,0.4475987517010005,0.9199620566405146,0.9242372353563466
Daphnecity,0.10648899501823343,0.3869615226818202,0.8409828322322807,0.9611234809561193
Chesterfieldtownship,0.2598535258233463,0.4101691249205519,0.8809243242852925,0.9427983636973413
LowerMakefieldtownship,0.2632910457830756,0.6171501839458726,0.9560584724127512,0.9669459407993849
GardenGrovecity,0.3289846392264783,0.37615488811026204,0.8290820313138443,0.7182151599645553
Bridgewatertownship,0.27726475628126424,0.5707368767488865,0.9391668673892379,0.9572078238548316
SanFernandocity,0.4753245484014502,0.3047952373769268,0.8128759803444053,0.6443206189201388
Radnortownship,0.28758477171032765,0.4825768148878337,0.9099893661606969,0.9666390800378994
Hendersoncity,0.3203669509812901,0.24219079966600002,0.7450168215664682,0.8205170580222005
Alliancecity,0.08668849112765617,0.2222126502330079,0.7166955068375089,0.7104964137769059
Andovertown,0.233660150243689,0.5479068932701833,0.9304142810057883,0.9540049635405865
Stocktoncity,0.374367158411642,0.2410491257781227,0.7398207901866998,0.4706222070901191
Windhamtown,0.027946333426326693,0.3812474149455922,0.8406074709048086,0.943990068821196
Ferndalecity,0.2783869979946744,0.30253735230685547,0.7795850996549729,0.7905513474133047
Ephrataborough,0.030708585056735183,0.3338345090951621,0.8727437802288989,0.9817689904334584
Albioncity,0.18951559795561543,0.19686232762058223,0.6021138332497619,0.8606552157602724
Bridgetoncity,0.28781033005935724,0.3967172246723441,0.866382504465683,0.768816592432172
Prescottcity,0.04680005293187661,0.2631802510083401,0.7409020782344129,0.8725555492333203
Delanocity,0.18798906263224574,0.1885666643742191,0.7688328439600732,0.7783926532420911
Athenscity,0.11549784055608123,0.27672507442577854,0.7894295325426236,0.8722563031824632
OakCreekcity,0.279527985463491,0.40068634235871586,0.9186812189450247,0.9578600757543073
EastRidgecity,0.2712226313654974,0.3058079368182285,0.8139006357594234,0.9054796127593776
Livoniacity,0.27195325224765143,0.46338751442504844,0.9402680256490366,0.8981587816406107
Eurekacity,0.044125395204764564,0.22404305106855735,0.7164391255630037,0.5663036914743754
Escondidocity,0.3322955955831783,0.3314095144327306,0.7874526085412884,0.774092953150676
CocoaBeachcity,0.2769717949249873,0.3707677863370868,0.7138450634064887,0.8021267036572437
ArroyoGrandecity,0.051579160200767124,0.34972146000484355,0.8462814404775556,0.8909154832001476
Shorewoodvillage,0.27884517382863083,0.363292114314434,0.8713031973322019,0.9200353364108931
Ocoeecity,0.29541317320054256,0.3385968441335394,0.842253816284715,0.9026583464496478
SealBeachcity,0.28521414911804044,0.3502330865718517,0.875571753346537,0.8441852931294933
Romecity,0.3099316916800566,0.26831151578257356,0.797488284146962,0.9589178539424283
Beckleycity,0.13683496382078753,0.21796139339603093,0.6956975958210465,0.6935978538348933
Anaheimcity,0.3549727170618021,0.38220601082888356,0.8037679628320393,0.7309792635958392
Greenburghtown,0.3463783092167392,0.5343621458122173,0.9015593700502211,0.9516836360198505
LakeJacksoncity,0.06953546847704448,0.44790586616944306,0.8634547844581237,0.9620100071800399
Paramountcity,0.46941579753866486,0.2795130431946426,0.7409996374607954,0.42124217585504026
Fairmontcity,0.05985359630577763,0.2064449432615494,0.7261829287504614,0.9444592593351178
Herefordcity,0.1679505820403765,0.22604517680618957,0.7410737255608125,0.8482796194883064
Edinacity,0.2729037518429246,0.4681480108163766,0.9117960963178745,0.926262909981702
WestDeptfordtownship,0.2890145874025577,0.38904508122119685,0.8728352170464088,0.9394145136007519
Gardnercity,0.04194027428467231,0.2886171648721004,0.7714998400661277,0.9132684864134101
Scherervilletown,0.27965704492650667,0.4254465833428467,0.8999859013139233,0.9558559237239012
VanBurencity,0.27971762420707175,0.24223024794475853,0.7505379625900238,0.9636774588350789
Piquacity,0.04533581794390694,0.26662703910007324,0.8005886163368915,0.9473831157222695
InverGroveHeightscity,0.2779074855954713,0.39220561984035934,0.8394312880276679,0.8625776281572699
Coventrytown,0.032495105945902464,0.4471880745746339,0.8894688972374245,0.8901785467681488
SanClementecity,0.302882716708707,0.4446431284622242,0.8201988723326189,0.8586275596111604
Salemcity,0.29650969189072524,0.32489442937241114,0.764123606532019,0.869526216076916
Lakewoodcity,0.29664388063213976,0.35463925263514984,0.7891084756674193,0.8196482039757473
Miamicity,0.5469329308957348,0.17100859842027358,0.5880046671731604,0.15681991405159768
Manalapantownship,0.2609540951689052,0.5297655408247679,0.9546572024498163,0.9802741089855602
Narragansetttown,0.032081118302631995,0.3568947479657211,0.7447651855097349,0.9588770048892554
Monroecity,0.2272979174268489,0.25382689944721953,0.6342641742385855,0.800531672537892
BayCitycity,0.18066602824737274,0.2680964783965969,0.6900296804870777,0.8406445467046061
Nederlandcity,0.2822640353072687,0.35219786822740373,0.8670946093171168,0.9664738998869853
Coatesvillecity,0.4758691399792627,0.2580834151090157,0.5653561178545085,0.6608482458426495
Fitchburgcity,0.28515986480168093,0.37193499993050677,0.843417835687262,0.9690720334780343
Calntownship,0.3188002313708082,0.4064013029910833,0.8653914174841101,0.9177652087542127
Albuquerquecity,0.3729933851308028,0.2968881647974393,0.7446426576658707,0.6341717341403355
PalmBeachGardenscity,0.28061837785871413,0.4392636843835144,0.7855149876309359,0.8937213695305167
Milfordtown,0.040544711470997793,0.3771219966487995,0.853740461669849,0.9777684992500211
Arcatacity,0.043523548762978065,0.21021954620750846,0.7200457717173896,0.9112883088658283
UnionCitycity,0.37198787242731834,0.4304158356701814,0.8605778496152373,0.8245851182055172
Opelikacity,0.4553060548921864,0.26804037917238055,0.6990460159851805,0.6376577782997473
Middletowntown,0.3299695032473434,0.3770805054156383,0.7782249446678113,0.8786822710308096
Dublincity,0.273006388444707,0.6370343210246434,0.9189411658233548,0.9795311313763221
Parsippany-TroyHillstownship,0.2946423747337154,0.4783028849554602,0.9093392626542144,0.9188580688174597
RanchoPalosVerdescity,0.28877634020021326,0.6855484968387058,0.9376503115399993,0.9227664908011539
Gulfportcity,0.2889223570417097,0.26008862093995544,0.6990691631311605,0.8043800315809304
Claremontcity,0.027755808656059526,0.27604224114316855,0.7441408790088029,0.9557463234853817
Vancouvercity,0.2861602092600522,0.23665926626366793,0.6984440332504135,0.7405667142597274
Plainfieldcity,0.627877349810794,0.36252329350046175,0.6665572733111578,0.5306944432507705
Edgewatercity,0.27387617292654093,0.2855559531214719,0.7805434947753542,0.9056295049508222
Sandwichtown,0.04567682091126238,0.4258385577048119,0.8293353570286845,0.9472742942752364
NewLondontown,0.38157077362243,0.2732083567675007,0.6444390800163853,0.647613261691439
TempleCitycity,0.31652664181979695,0.3850117430594493,0.8409831904689969,0.8717748211092189
Brandoncity,0.32944832698331067,0.4034276926744171,0.8711247357864323,0.9333349531714837
Hamtramckcity,0.3350544166563049,0.16393979525430227,0.6002974690664655,0.4204175359438909
Branchburgtownship,0.1492716347755997,0.6015607895738593,0.9460897506379894,0.9073346440217487
Durhamtown,0.21986181865920765,0.40015065950969014,0.8618827692886154,0.9617239900630817
EastLongmeadowtown,0.22794104731117704,0.4101102808786185,0.9280981540492149,0.9098641909804557
Middlesexborough,0.283478010419696,0.4547083390560603,0.912530077044604,0.9698543270533828
Brentwoodborough,0.2695613115773423,0.3118079316147639,0.874787089177691,0.9499148138470312
MissouriCitycity,0.43661161684533345,0.48963870956368133,0.875540263909385,0.9203543412050671
Newarkcity,0.34691633832689617,0.46205603459967654,0.8790590829046296,0.8130031837626299
SouthCharlestoncity,0.2888744759572599,0.29916096255796276,0.7806993016940866,0.8985166571576045
Sunnyvalecity,0.3168576067439811,0.44116653832845903,0.826706063214086,0.8772552569316074
Ocalacity,0.3905418869257633,0.24130732521561046,0.6591162367925691,0.6609304214926901
Mahwahtownship,0.27458119868848574,0.5188348876962,0.8773087242431891,0.948766132820855
Scottsdalecity,0.2753701276652091,0.39358650590048655,0.7847002678024732,0.8956733183643851
Pequannocktownship,0.27360343428857936,0.5094932345761464,0.9469803636312666,0.9696208131884347
Midlandcity,0.36717453825536994,0.32663574354515906,0.7686352301521697,0.8665678494842937
Voorheestownship,0.3040479445506526,0.48723670416236575,0.8932324794681059,0.8218414124347896
Snellvillecity,0.2726387382710901,0.4520597931139032,0.913149764618088,0.9840053283935979
DelRiocity,0.22849727272463935,0.1678355941492161,0.7622453810418822,0.9408094214087717
SouthOgdencity,0.28023115160212625,0.34884211292059275,0.8556356439650874,0.9582218839926886
CedarCitycity,0.03172928594160211,0.27006825663034967,0.8611348236493177,0.9859301723749355
Augustacity,0.02777367392728041,0.2774898200722047,0.7681862849214678,0.8923908978873001
PacificGrovecity,0.2892826285637592,0.3504335563565468,0.7904591490523556,0.8373306774112466
SanMarcoscity,0.1487566455413964,0.18317704021542872,0.727216654806494,0.8679220104947427
Mansfieldcity,0.0608998806865724,0.3842779221174376,0.8553486625829687,0.903677350285248
Newtowntown,0.035091399934388756,0.5516166111988179,0.9390434055320667,0.9282140312269506
Waxahachiecity,0.1476805436580829,0.2651665811729469,0.7448501934909938,0.768345146005742
LakeStationcity,0.3031678499577666,0.303119871670526,0.7821728016703887,0.8371083936210472
RohnertParkcity,0.30362276896147516,0.3602819421334839,0.8190923668736272,0.8371528957193768
Bartlettvillage,0.2837760083833819,0.48783469508633787,0.9199386749940726,0.9155826295553141
Auburncity,0.2820226017358678,0.31065522694699765,0.730830200233331,0.8332743407784672
Lewisvillecity,0.30690408950963965,0.3749683507864594,0.8189800871129111,0.8657453236019588
Springfieldcity,0.2781901542595975,0.24338715210471762,0.741392640413711,0.8360669756916562
Georgetowncity,0.10431830691715165,0.2819722666342161,0.7803462135461776,0.9361633509835889
GardenCitycity,0.27260008175715394,0.3854456297175329,0.8955435603465954,0.9099206492683506
Betheltown,0.24317862731415524,0.5021551060452762,0.9111930138892677,0.9653161455601768
Decaturcity,0.35089586203688045,0.3136114842583867,0.7883795515802685,0.8041880188720013
NewBerncity,0.24226761818433773,0.2130821864244717,0.61335135127321,0.6195121651259407
Huntsvillecity,0.3895895287703891,0.3350451909009055,0.788455811321744,0.7268475814874051
Waterloocity,0.3296725276236998,0.25277898271915084,0.7432351011858132,0.8087803232711485
Murraycity,0.05635855910873,0.21603159834448338,0.7682392506659934,0.9523464770693105
Melbournecity,0.32326943243381645,0.2885708729680459,0.7334014854616842,0.6753457358539032
Maumeecity,0.27376894042036487,0.37744499175680624,0.8860993409750593,0.9347186895961832
Watsonvillecity,0.41845050589919336,0.27595023323576234,0.7787746902991406,0.7146058428496936
FondduLaccity,0.0308183980202661,0.292799236934174,0.8412098539583657,0.8976106127976871
WestBloomfieldtownship,0.2795731587222116,0.6069095272959091,0.932212185274636,0.9458331717961311
Tenaflyborough,0.27816476523392303,0.6043948780363437,0.9477419375850031,0.9702766846546191
Bloomfieldtown,0.4346896680959073,0.4551939255933788,0.8376774496751358,0.8988729647094523
Bogalusacity,0.19837440289944935,0.14134594332878161,0.6172315508373918,0.7514432507407285
LiveOakcity,0.3509905674452782,0.37314638963606844,0.8745183729756707,0.9567964717682894
ColoradoSpringsdivision,0.3265868808589603,0.3056927101374685,0.7800271196411854,0.8467277607689372
Keansburgborough,0.28405930818457575,0.320086802273334,0.7517829632857779,0.8450975385841507
CollegeStationcity,0.3219434515687612,0.1959548418069583,0.8086285585213676,0.9611302703744953
Westwoodtown,0.26366226607668114,0.532696002219818,0.9659113076321085,0.9823399726029411
Plymouthtownship,0.2763378441074914,0.5023611699116619,0.9429419414780076,0.9325078204861037
Havelockcity,0.1308861371073188,0.2870354241313879,0.8440803359173475,0.9513807944063565
Borgercity,0.07802769750866104,0.28459341344786315,0.7938310704093663,0.9555852942632868
Chaskacity,0.028838368829701595,0.3555703124744326,0.8301765888986559,0.9593175476267664
Dunmoreborough,0.270458103243226,0.2899476224725509,0.8653481916812895,0.967702593251263
Ecorsecity,0.47930837204261717,0.17241754079934177,0.5653792352528906,0.621200926699963
Dubuquecity,0.27186964264917707,0.2947352690274549,0.8520818819061663,0.8756487172420595
Woburncity,0.2780470377664105,0.41285197092794856,0.8574331226170557,0.8734844404233771
Cerescity,0.3331929502309608,0.28982172849513854,0.8279716814747209,0.8068484709538245
CorpusChristicity,0.42261837586572304,0.268566308384948,0.7308434285466844,0.721279752118582
Winnetkavillage,0.2711983151009595,0.9605876496952912,0.9614517515213026,0.9680478159730789
Waterfordtown,0.26348435960067246,0.4309481144355226,0.8855408203500935,0.8888598408458205
Petalumacity,0.055144628478978205,0.4028455302393567,0.8552458514519418,0.8794173559738305
Westerlytown,0.030168854296624126,0.3525840602304601,0.8022175026011633,0.9404950510321337
OceanCitycity,0.29512439402484003,0.34082373883326794,0.550381062990009,0.9261102510902715
Emmausborough,0.2706147989989418,0.3525562829637052,0.8959718980160041,0.9709245522967648
