communityname,population,racepctblack,racePctWhite,racePctAsian,racePctHisp,pctUrban,medIncome,pctWSocSec,pctWPubAsst,PctPopUnderPov,PctUnemployed,PersPerFam,PctFam2Par,PctImmigRec5,PctRecentImmig,PctNotSpeakEnglWell,PctLargHouseFam,PersPerRentOccHous,PctPersDenseHous,PctHousOccup,PctVacantBoarded,PctHousNoPhone,PctWOFullPlumb,OwnOccQrange,RentQrange,NumInShelters,PctSameHouse85,PctUsePubTrans,murders,murdPerPop,rapes,rapesPerPop,robberies,robbbPerPop,assaults,assaultPerPop,burglaries,burglPerPop,larcenies,larcPerPop,autoTheft,autoTheftPerPop,arsons,arsonsPerPop,ViolentCrimesPerPop,nonViolPerPop
Napacity,61842,0.38,90.3,2.09,15.24,100.0,0.4758425642234268,27.94,7.33,7.73,4.78,3.04,73.0,32.48,2.11,4.69,5.33,2.53,5.72,95.96,1.39,1.62,0.13,89300,224,57,45.79,1.59,3,4.7,20.0,31.37,43.0,67.44,324.0,508.13,6.198478716492308,770.04,7.727094484779841,3556.92,5.356586274672012,330.91,79.0,123.9,611.64,4781.77
Daltoncity,21761,10.65,83.43,1.02,6.53,0.0,-0.8159321234975253,26.24,6.75,14.76,5.78,3.01,66.86,50.77,1.61,3.07,4.49,2.38,4.28,91.4,1.34,14.37,0.49,73300,156,49,43.73,0.16,0,0.0,10.0,43.78,13.0,56.92,113.0,494.72,5.356586274672012,923.78,7.00850518208228,4837.79,4.844187086458591,551.64,8.0,35.02,595.42,6348.23
Beloitcity,35573,15.67,81.81,1.16,1.94,100.0,-0.6577893000235683,29.69,15.04,17.55,8.36,3.11,62.21,20.33,0.33,0.67,4.71,2.47,2.41,94.83,3.86,8.13,0.46,19300,129,12,53.08,1.05,0,0.0,11.0,29.78,70.0,189.5,46.0,124.53,5.598421958998375,728.23,7.4318919168078,4569.7,4.890349128221754,357.35,16.0,43.31,343.81,5698.58
Frankfortcity,25968,11.65,87.43,0.57,0.56,0.0,-0.6800612773980674,28.43,5.49,13.02,5.14,2.89,67.03,15.53,0.16,0.34,2.3,2.08,1.8,92.9,2.49,9.31,0.24,33200,127,0,49.11,0.6,3,10.93,17.0,61.94,20.0,72.87,138.0,502.82,5.598421958998375,980.14,6.872128101338986,3512.48,3.970291913552122,189.47,3.0,10.93,648.57,4693.02
Norwichtown,37391,5.28,91.32,1.07,3.11,100.0,-0.24593448032052792,30.43,8.88,11.88,7.15,2.99,67.81,9.37,0.19,0.95,3.59,2.29,2.01,91.17,1.31,3.67,0.33,52600,240,13,53.01,0.86,3,8.45,37.0,104.21,57.0,160.55,96.0,270.39,5.981414211254481,1112.55,6.831953565565855,2608.16,4.442651256490317,236.59,13.0,36.62,543.6,3993.92
DiamondBarcity,53672,5.66,63.66,24.89,17.02,100.0,3.442139995286354,7.86,3.36,3.48,3.55,3.46,85.6,22.29,3.77,4.96,7.54,2.97,5.87,95.68,0.39,0.3,0.22,149700,253,0,40.48,0.89,2,3.38,5.0,8.46,67.0,113.32,204.0,345.04,5.968707559985366,659.64,6.555356891810665,1187.36,5.780743515792329,546.32,14.0,23.68,470.21,2417.0
Evanstoncity,10903,0.17,96.99,0.42,5.07,0.0,-0.029224605232147066,15.8,5.9,9.22,4.73,3.51,78.95,60.36,0.9,1.21,9.85,2.61,4.39,81.12,1.68,4.16,0.0,31300,141,15,35.02,1.96,1,8.27,6.0,49.62,2.0,16.54,24.0,198.48,4.51085950651685,744.29,6.208590026096629,4101.89,3.295836866004329,215.02,0.0,0.0,272.91,5061.2
JerseyCitycity,228537,29.69,48.25,11.36,24.24,100.0,-0.2812868253594155,23.5,12.15,18.88,10.83,3.41,55.58,31.73,4.52,8.13,10.91,2.61,11.36,90.8,9.39,9.27,1.2,72600,276,466,57.32,37.29,20,8.8,100.0,44.02,2500.0,1100.38,1964.0,864.46,8.340694647925071,1844.23,8.753371421000903,2786.59,8.204124932574041,1608.75,59.0,25.97,2017.65,6265.54
Marshalltowncity,25178,1.0,97.13,1.07,0.98,0.0,-0.4850341739335376,29.65,6.18,9.54,4.46,2.97,74.99,15.99,0.1,0.44,3.23,2.08,1.27,93.83,1.52,3.16,0.56,30200,107,10,58.48,0.49,1,3.99,0.0,0.0,9.0,35.93,90.0,359.25,5.117993812416755,662.62,6.756932389247553,3428.87,3.7612001156935624,167.65,5.0,21.08,399.17,4425.450000000001
Maryvillecity,19208,3.14,95.48,1.06,0.53,100.0,-0.73273627150601,35.57,8.89,13.87,6.43,2.9,72.29,35.0,0.35,0.26,2.17,2.16,1.09,93.21,0.89,6.72,0.81,44600,160,0,48.93,0.18,0,0.0,19.0,83.26,8.0,35.06,111.0,486.42,4.718498871295094,486.42,6.008813185442595,1779.14,3.9318256327243257,219.11,4.0,17.53,604.73,2502.19
WinterParkcity,22242,13.43,85.03,0.92,2.5,100.0,0.6645062455809568,34.59,4.04,9.98,3.4,2.8,68.83,18.06,0.62,0.66,2.88,2.04,2.29,91.74,1.93,2.37,0.16,141900,255,9,48.88,1.58,0,0.0,10.0,42.04,74.0,311.11,123.0,517.11,5.973809611869261,1648.03,7.1276936993473985,5234.17,4.897839799950911,559.15,7.0,29.43,870.26,7470.78
Conroecity,27610,13.4,74.46,0.91,17.42,0.0,-0.9199858590619845,22.02,7.49,18.78,5.87,3.22,69.34,35.71,2.33,6.18,7.11,2.63,9.55,87.1,4.58,11.3,0.98,41400,144,11,43.21,0.61,3,9.53,30.0,95.33,88.0,279.62,321.0,1019.99,5.937536205082426,1201.11,7.495541943884256,5716.37,5.58724865840025,845.22,5.0,15.89,1404.47,7778.59
Sheboygancity,49676,0.21,94.41,3.88,2.52,100.0,-0.44708932359179826,31.72,7.47,9.31,5.25,3.06,78.28,35.4,1.44,2.21,4.17,2.18,1.96,95.7,1.02,2.92,0.64,24600,133,16,56.52,2.26,1,1.97,11.0,21.66,22.0,43.33,40.0,78.78,5.736572297479192,608.58,7.7702232041587855,4663.8,4.5217885770490405,179.23,22.0,43.33,145.74,5494.94
Racinecity,84298,18.45,76.37,0.54,8.13,100.0,-0.5775394767852934,29.86,11.71,15.86,7.63,3.17,61.87,14.53,0.3,1.34,5.87,2.45,3.23,95.81,6.26,5.27,0.3,22900,130,17,57.15,3.41,8,9.23,18.0,20.76,325.0,374.82,353.0,407.11,7.161622002939187,1485.45,8.297792626380861,4629.33,6.163314804034641,546.66,42.0,48.44,811.92,6709.88
Springfieldcity,156983,19.15,68.56,1.04,16.9,100.0,-0.6817110534998821,30.16,16.52,20.11,9.34,3.19,53.6,21.65,1.26,5.53,6.87,2.5,4.13,94.21,3.21,5.49,0.64,39600,286,421,54.45,5.37,20,13.34,120.0,80.01,676.0,450.73,56.0,226.525,8.052296499538647,2093.64,8.413387022690648,3004.44,8.235095497258357,2457.56,5.0,21.08,374.06,4425.450000000001
Reddingcity,66462,1.05,92.6,3.27,3.96,100.0,-0.6614423756775866,28.7,14.66,14.31,8.74,2.97,67.38,21.67,0.26,1.45,4.41,2.47,4.49,95.84,2.38,3.06,0.45,49400,161,302,34.92,0.86,6,8.19,62.0,84.62,114.0,155.58,281.0,383.5,6.97914527506881,1464.41,8.028455164114252,4184.41,5.8377304471659395,466.75,20.0,27.3,631.89,6142.86
Templecity,46109,17.13,72.81,0.92,13.71,100.0,-0.9718359651190196,29.75,8.19,19.16,6.66,3.05,69.37,12.39,0.27,1.45,4.71,2.32,4.85,87.62,1.6,12.31,0.32,42600,139,54,45.27,0.09,5,9.42,73.0,137.56,89.0,167.71,451.0,849.87,6.342121418721152,1068.46,7.644919344958857,3936.53,5.6937321388027,557.79,7.0,13.19,1164.57,5575.97
UpperGwyneddtownship,12197,3.11,91.15,5.35,0.77,97.38,2.9580485505538534,17.96,1.76,1.28,2.09,3.29,90.26,18.96,0.6,1.58,4.91,2.1,0.8,95.07,0.0,0.72,0.53,95900,270,0,56.05,3.35,0,0.0,1.0,8.06,3.0,24.18,3.0,24.18,3.4339872044851463,241.84,5.117993812416755,1338.17,1.791759469228055,40.31,3.0,24.18,56.43,1644.5
Jamestowncity,15571,0.3,98.16,0.57,0.5,0.0,-1.0953334904548668,33.64,7.67,11.72,3.94,2.98,76.11,22.66,0.21,0.25,3.07,1.88,1.31,92.03,2.79,3.05,0.52,25200,133,2,52.92,0.72,0,0.0,8.0,51.82,3.0,19.43,9.0,58.3,4.110873864173311,388.68,5.726847747587197,1982.25,3.4965075614664802,207.29,6.0,38.87,129.56,2617.09
Doylestowntownship,14510,2.52,96.09,1.05,1.14,92.12,2.4476785293424466,29.02,2.37,2.22,2.34,3.19,87.15,6.87,0.13,0.59,4.73,1.83,0.4,93.68,0.33,0.33,0.47,112500,645,18,53.2,1.99,0,0.0,2.0,13.55,1.0,6.78,40.0,271.08,3.332204510175204,182.98,5.075173815233827,1077.53,1.9459101490553132,40.66,4.0,27.11,291.41,1328.27
Foxboroughtown,14637,0.5,98.15,1.04,0.7,81.15,1.6455338204100871,24.56,3.29,4.5,4.97,3.21,81.05,16.29,0.32,0.44,5.3,2.04,0.86,96.07,1.4,0.48,0.15,62600,219,0,67.13,4.71,0,0.0,4.0,26.53,1.0,6.63,25.0,165.84,4.07753744390572,384.74,4.709530201312334,729.68,3.044522437723423,132.67,0.0,0.0,199.0,1247.1
HighlandParkcity,20121,92.8,6.39,0.27,0.68,100.0,-2.549611124204572,32.18,34.6,42.36,31.23,3.41,22.97,11.03,0.13,0.64,12.03,2.15,4.77,87.68,38.71,11.56,0.56,13601,96,15,55.38,20.94,12,40.84,7.0,26.92,281.0,1172.43,443.0,2031.57,6.16541785423142,2355.68,6.726233402358747,4131.12,6.361302477572996,2457.56,15.0,74.39,374.06,9427.69
DesPlainescity,53223,0.61,92.02,4.7,6.61,100.0,1.2650247466415272,27.0,2.31,2.2,3.05,3.12,85.26,15.29,1.34,2.75,4.89,2.12,2.51,97.47,1.54,0.8,0.04,51000,155,0,63.68,7.06,0,0.0,7.0,26.92,24.0,44.1,66.0,121.26,5.683579767338681,538.34,7.270312886079025,2638.4,4.912654885736052,248.04,10.0,18.37,374.06,3443.14
Nicholasvillecity,13603,4.8,94.68,0.23,0.4,0.0,-0.728611831251473,20.9,6.35,12.68,5.21,3.1,74.93,0.0,0.0,0.37,3.16,2.59,2.67,94.77,0.37,9.12,0.4,28100,129,0,46.44,0.0,0,0.0,3.0,19.94,10.0,66.46,58.0,385.48,4.543294782270004,618.1,6.066108090103747,2857.9,3.6635616461296463,252.56,0.0,0.0,471.89,3728.57
FortLauderdalecity,149377,28.11,69.61,0.87,7.15,100.0,-0.4951685128446854,30.16,4.95,17.11,6.68,2.91,56.97,26.54,2.45,3.85,6.13,2.12,8.23,81.75,3.45,7.18,0.58,122400,180,231,47.93,4.7,31,18.75,76.0,45.97,1270.0,768.17,973.0,588.53,8.66957087183712,3450.15,9.580385534853086,8593.62,8.047829357457841,1890.79,63.0,38.11,1421.42,13301.81
Jacksonvillecity,10283,17.65,80.52,1.19,1.78,0.0,-1.1016969125618665,23.41,5.73,21.03,7.84,3.0,74.12,58.11,0.37,0.6,3.72,2.06,1.96,92.3,0.66,5.06,0.2,37700,129,0,35.05,0.26,0,0.0,6.0,54.18,6.0,54.18,39.0,352.14,4.110873864173311,541.76,5.579729825986222,2383.75,2.4849066497880004,99.32,1.0,9.03,460.5,3033.86
Brecksvillecity,11818,1.96,95.53,2.33,0.89,100.0,2.587202451095923,27.0,1.16,2.26,3.78,3.07,92.06,5.4,0.27,0.69,3.34,1.89,0.19,96.78,0.0,0.14,0.16,78900,382,0,59.99,3.52,0,0.0,1.0,7.94,1.0,7.94,3.0,23.83,2.833213344056216,132.38,4.477336814478207,691.02,2.4849066497880004,87.37,0.0,0.0,39.71,1004.61
Peekskillcity,19536,21.21,73.17,2.24,9.71,100.0,0.46947914211642705,24.72,6.42,11.61,5.17,3.07,64.53,31.44,2.66,3.27,6.65,2.4,4.35,91.39,1.52,3.39,0.3,52400,258,52,52.14,11.22,1,4.91,5.0,24.57,33.0,162.15,116.0,569.97,4.955827057601261,692.81,6.2324480165505225,2496.07,4.30406509320417,358.69,5.0,21.08,761.6,4425.450000000001
Radcliffcity,19772,19.74,73.88,4.13,3.94,0.0,-0.7358001414093801,12.85,5.5,13.18,9.78,3.13,74.65,18.51,1.01,0.94,4.23,2.56,4.08,86.79,0.46,8.38,0.25,21500,122,0,34.24,0.17,2,9.98,16.0,79.8,14.0,69.83,42.0,209.48,5.10594547390058,817.96,6.220590170099739,2503.74,3.258096538021482,124.69,1.0,4.99,369.08,3451.37
Wilbrahamtown,12635,1.23,97.26,1.31,0.8,50.04,2.219420221541362,27.41,3.61,3.5,4.0,3.14,88.2,3.44,0.17,0.91,3.5,2.08,0.45,96.61,0.64,0.36,0.0,84300,354,0,69.9,1.33,0,0.0,2.0,15.41,3.0,23.12,22.0,169.53,4.727387818712341,863.07,5.187385805840755,1371.66,4.110873864173311,462.36,6.0,46.24,208.06,2743.32
Schertzcity,10555,3.69,88.51,1.43,17.73,97.66,0.03853405609238746,20.18,4.83,11.42,5.62,3.09,79.06,6.14,0.21,1.3,3.73,2.59,4.68,93.15,0.0,5.76,0.81,41400,132,5,46.49,0.09,0,0.0,2.0,15.47,10.0,77.33,24.0,185.59,4.499809670330265,688.22,5.594711379601839,2072.38,2.9444389791664403,139.19,5.0,38.66,278.38,2938.45
Northglenncity,27195,1.64,90.68,2.03,14.58,100.0,0.387108178175819,15.98,4.6,5.34,5.34,3.19,74.65,9.97,0.14,0.9,5.99,2.4,2.53,94.13,0.33,2.98,0.14,22900,213,0,54.2,2.47,1,3.55,11.0,39.04,18.0,63.89,63.0,223.62,5.3471075307174685,741.85,7.02197642307216,3975.44,4.499809670330265,315.91,8.0,28.4,330.1,5061.58
Lynnwoodcity,28695,1.96,88.49,7.57,2.99,100.0,-0.10947442847042187,20.12,6.49,9.29,4.55,3.06,70.49,33.07,2.48,2.81,4.73,2.3,4.88,95.45,1.11,2.69,0.05,52000,146,5,36.51,6.41,1,3.22,15.0,48.29,55.0,177.07,43.0,138.44,5.929589143389895,1207.3,7.820439515262181,8016.48,5.204006687076795,582.72,13.0,41.85,367.02,9848.36
NorthRidgevillecity,21564,0.64,98.23,0.63,1.49,100.0,1.1376384633514023,18.39,3.58,4.1,4.15,3.31,84.45,4.01,0.02,0.3,5.71,2.54,1.29,97.91,1.96,1.41,0.3,33500,155,0,60.81,1.06,0,0.0,1.0,4.44,2.0,8.88,53.0,235.37,4.343805421853684,337.51,5.3706380281276624,950.35,3.1354942159291497,97.7,1.0,4.44,248.69,1390.0
Planocity,128713,4.14,88.48,4.01,6.23,100.0,2.647183596511902,8.74,1.45,3.34,2.88,3.25,85.88,29.03,1.29,2.15,3.96,2.45,2.72,93.63,0.8,1.92,0.14,64000,218,6,40.12,1.22,2,1.25,32.0,19.96,90.0,56.12,363.0,226.37,7.1853870155804165,822.54,8.458504195067558,2939.69,6.045005314036012,262.54,19.0,11.85,303.7,4036.62
Kirklandcity,40052,1.51,92.76,4.35,2.36,100.0,0.8244166863068584,16.77,2.5,5.67,3.45,2.89,73.56,21.68,0.81,0.77,2.84,2.04,2.13,95.29,1.41,0.51,0.0,87800,208,0,41.06,6.17,1,2.33,13.0,30.27,40.0,93.13,41.0,95.46,5.75890177387728,735.72,7.064759027791802,2721.71,5.1647859739235145,405.11,11.0,25.61,221.18,3888.15
Saginawtownship,37684,2.84,93.48,1.89,3.39,98.26,0.5712938958284233,29.17,3.76,5.58,5.76,2.99,80.92,10.96,0.27,0.72,2.88,1.78,0.85,96.74,0.58,0.78,0.18,37700,103,7,56.83,0.08,0,0.0,7.0,26.92,21.0,54.23,64.0,165.28,4.890349128221754,340.89,7.249925536717988,3633.59,3.5553480614894135,87.81,7.0,18.08,374.06,4080.37
SouthMiamicity,10404,29.58,66.8,1.78,23.76,100.0,0.03535234503888758,23.73,6.18,14.79,5.49,3.23,63.68,13.15,2.29,4.94,9.53,2.19,8.67,95.01,11.98,2.76,0.25,68900,168,0,57.52,7.6,0,0.0,3.0,27.2,96.0,870.43,95.0,861.37,5.84354441703136,3119.05,6.52795791762255,6192.76,5.19295685089021,1622.99,2.0,18.13,1759.0,10952.94
WallaWallacity,26478,2.25,88.1,1.31,10.2,0.0,-1.1949092623144002,32.29,9.86,19.34,9.18,3.02,69.13,32.23,1.19,3.08,5.49,2.26,4.27,93.08,3.93,6.03,0.46,30700,146,75,43.15,1.34,0,0.0,40.0,134.82,25.0,84.26,203.0,684.22,6.077642243349034,1466.18,7.453561871643373,5814.15,4.406719247264253,273.01,21.0,70.78,903.3,7624.12
MountProspectvillage,53170,1.14,90.19,6.43,6.42,100.0,1.775512609003064,24.09,2.19,3.26,3.26,3.12,86.27,27.83,2.83,4.6,4.84,2.18,3.08,96.81,0.45,0.99,0.25,57100,124,13,57.08,6.7,0,0.0,7.0,26.92,18.0,33.52,55.0,102.42,5.241747015059643,350.09,7.222566018822171,2549.35,4.356708826689592,143.39,3.0,5.59,374.06,3048.42
BalchSpringscity,17406,9.34,82.13,0.78,13.43,100.0,-0.31899599340089557,14.61,6.28,13.67,5.17,3.44,71.45,25.34,0.79,2.75,8.8,3.1,9.98,88.4,6.08,9.86,1.25,20100,137,0,45.81,1.05,1,5.18,19.0,98.34,36.0,186.34,332.0,1718.43,5.552959584921617,1330.23,6.612041034833092,3845.76,4.897839799950911,688.41,23.0,119.05,2008.28,5983.44
Kingsportcity,36365,4.43,94.82,0.58,0.34,100.0,-1.0241574357765733,37.3,10.42,18.12,6.41,2.83,70.75,17.1,0.09,0.23,2.5,2.11,1.23,93.35,1.89,7.72,0.21,50500,161,37,55.89,0.05,2,5.12,5.0,12.79,32.0,81.89,184.0,470.85,6.0063531596017325,1036.39,7.455298485683291,4421.93,4.9344739331306915,353.14,15.0,38.38,570.65,5849.84
Windsortown,27817,17.23,79.02,2.38,3.43,87.84,2.21388168748527,25.42,2.44,2.43,4.59,3.16,82.75,10.76,0.6,1.12,4.38,2.26,0.99,96.14,0.0,0.33,0.0,62800,242,218,56.18,2.96,1,3.59,2.0,7.18,10.0,35.91,10.0,35.91,4.867534450455582,463.21,6.293419278846481,1939.03,3.8501476017100584,165.18,2.0,7.18,82.59,2574.6
Marshfieldtown,21531,0.72,98.29,0.54,0.66,0.0,2.0675229790242753,18.61,3.8,3.63,6.62,3.33,82.55,8.05,0.2,0.38,5.38,2.23,0.94,85.13,5.68,0.21,0.23,81400,245,37,62.02,2.37,0,0.0,1.0,4.37,2.0,8.73,38.0,165.96,4.499809670330265,388.7,5.921578419643816,1624.67,3.58351893845611,152.86,0.0,0.0,179.06,2166.22
Sanfordcity,32387,28.49,68.81,0.92,4.9,100.0,-0.7555974546311572,30.37,9.2,16.27,5.81,3.15,61.24,18.2,0.48,1.43,6.61,2.52,5.97,87.6,3.21,8.16,0.3,27700,180,53,46.34,0.75,3,8.57,16.0,45.73,141.0,403.01,344.0,983.22,6.948897222313312,2975.39,7.5480289699350145,5419.16,5.407171771460119,634.52,7.0,20.01,1440.54,9049.08
Rosenbergcity,20183,7.85,63.76,0.38,44.2,0.0,-0.667923638934716,22.6,6.59,21.54,6.18,3.44,72.11,20.38,1.21,7.72,9.8,2.97,13.65,91.7,5.19,12.95,0.66,30200,132,3,51.0,0.08,1,4.56,6.0,27.36,65.0,296.38,191.0,870.91,5.556828061699537,1176.42,7.134093721192866,5713.37,4.543294782270004,424.06,70.0,178.53,1199.22,7633.03
Camarillocity,52303,1.6,86.34,6.35,12.09,100.0,1.9771388168748527,30.0,4.74,4.37,3.68,3.2,82.98,20.07,1.77,2.98,8.63,2.82,5.07,96.68,0.0,0.52,0.03,87500,297,0,47.18,0.22,0,0.0,13.0,22.8,41.0,71.91,100.0,175.38,5.575949103146316,461.25,6.673297967767654,1385.5,4.454347296253507,149.07,16.0,28.06,270.09,2023.89
Chicocity,40079,1.82,89.47,4.0,8.69,100.0,-1.46547254301202,16.58,9.49,32.03,9.2,2.96,61.4,35.39,1.67,1.93,4.84,2.33,4.73,95.17,1.14,3.26,0.23,50100,216,72,23.36,1.34,1,2.28,33.0,75.24,47.0,107.16,116.0,264.47,6.400257445308821,1370.24,7.592870287844818,4521.1,5.081404364984463,364.79,25.0,57.0,449.15,6313.13
Vernontownship,21211,0.37,98.68,0.59,2.18,0.0,2.3033231204336553,15.49,2.24,2.93,4.96,3.45,90.14,4.0,0.12,0.16,5.45,2.67,1.28,78.53,0.71,0.16,0.36,55600,282,1,60.41,1.32,1,4.61,1.0,4.61,1.0,4.61,22.0,101.33,4.663439094112067,483.6,5.8289456176102075,1561.35,2.833213344056216,73.69,0.0,0.0,115.14,2118.64
RockyMountcity,48997,49.59,49.62,0.39,0.54,100.0,-0.8703747348574122,27.54,11.28,18.09,5.66,3.13,58.43,24.01,0.1,0.58,5.35,2.52,4.22,93.55,1.84,8.66,0.65,44600,173,16,52.11,0.56,14,26.49,25.0,47.3,203.0,384.05,432.0,817.28,7.213031659834869,2565.36,8.089482474360754,6165.58,5.459585514144159,442.7,10.0,18.92,1275.11,9192.55
Jenningscity,11305,26.32,73.22,0.12,0.78,0.0,-1.7190666980909735,35.71,13.89,32.89,12.87,3.27,67.21,0.0,0.0,1.12,7.76,2.86,5.05,89.36,6.51,11.45,0.13,32000,139,0,60.5,0.36,2,16.74,4.0,33.47,7.0,58.57,131.0,1096.14,5.278114659230517,1631.66,6.403574197934815,5045.6,2.772588722239781,125.51,3.0,25.1,1204.92,6827.88
Sanduskycity,29764,18.93,79.72,0.26,2.27,0.0,-1.0498468065048314,32.21,8.34,15.4,8.71,3.11,62.66,14.96,0.14,0.24,5.55,2.25,2.11,89.89,0.81,7.5,0.25,27100,131,36,55.09,0.29,3,9.9,29.0,95.7,25.0,82.5,31.0,102.3,6.144185634125646,1534.45,7.290292882446597,4834.35,4.795790545596741,395.99,2.0,6.6,290.39,6771.38
Binghamtoncity,53008,4.89,91.94,2.05,1.83,100.0,-1.2432241338675465,34.93,10.55,19.98,8.21,2.95,62.93,30.75,1.42,1.21,4.07,2.07,1.37,91.84,4.03,7.18,0.83,36500,135,80,51.42,6.28,3,5.88,18.0,35.26,62.0,121.45,62.0,121.45,5.799092654460526,644.47,7.8838232148921525,5196.87,1.9459101490553132,29.69,9.0,17.63,284.04,5870.71
Ashlandcity,23622,2.5,97.0,0.32,0.25,100.0,-1.123851048786236,39.06,10.3,18.06,7.23,2.87,70.07,32.88,0.11,0.35,2.13,2.17,1.05,91.9,3.25,7.89,0.45,32200,153,18,60.11,0.37,0,0.0,7.0,28.59,5.0,20.42,114.0,465.53,5.267858159063328,788.14,6.439350371100098,2552.27,3.912023005428146,200.1,0.0,0.0,514.54,3540.51
Hazlettownship,21976,0.86,95.09,3.41,3.74,100.0,2.267617251944379,27.69,3.28,2.61,5.12,3.42,89.08,7.01,0.22,0.76,6.38,2.09,1.11,97.94,2.67,0.63,0.08,47000,503,33,72.3,12.04,0,0.0,0.0,0.0,1.0,4.35,15.0,65.24,4.248495242049359,300.1,5.342334251964811,904.66,3.258096538021482,108.73,1.0,4.35,69.59,1317.85
MidwestCitycity,52267,16.27,77.07,1.74,2.67,100.0,-0.5183832194202216,21.57,5.25,11.25,6.58,3.06,68.72,19.95,0.39,0.57,4.14,2.46,3.69,89.25,1.59,5.52,0.38,32500,119,27,51.19,0.02,1,1.86,36.0,66.91,73.0,135.69,166.0,308.54,6.57507584059962,1330.83,7.646831391430482,3890.26,5.7430031878094825,578.06,10.0,18.59,513.0,5817.74
PhenixCitycity,25312,39.97,59.43,0.3,0.61,100.0,-1.2918925288710819,31.38,10.49,22.21,8.83,3.12,58.74,6.17,0.06,0.55,5.45,2.48,4.73,90.12,2.34,8.87,0.49,34500,197,0,57.5,0.82,2,6.86,29.0,99.5,42.0,144.1,165.0,566.12,5.934894195619588,1293.49,6.7580945044277305,2950.66,5.075173815233827,545.53,5.0,21.08,816.58,4425.450000000001
WestMifflinborough,23644,7.45,92.17,0.22,0.36,100.0,-0.5390054206929059,41.52,7.19,9.99,7.39,2.92,73.97,4.26,0.05,0.4,2.09,2.14,0.79,96.88,2.26,1.07,0.27,22200,220,0,78.56,7.98,2,8.54,2.0,8.54,27.0,115.32,79.0,337.4,4.553876891600541,401.47,6.284134161070802,2284.96,5.940171252720432,1618.69,3.0,12.81,469.8,4317.93
Johnstowncity,28134,8.95,90.29,0.18,1.4,100.0,-1.9563987744520386,43.6,16.08,26.94,14.17,2.94,60.67,3.85,0.02,0.56,3.94,2.07,1.2,85.47,0.89,8.99,1.09,19000,107,59,66.38,4.6,0,0.0,19.0,69.44,48.0,175.42,123.0,449.51,5.6937321388027,1081.75,6.637258031284457,2784.78,4.143134726391533,226.58,10.0,36.55,694.37,4129.66
Gainesvillecity,14256,7.05,87.15,0.74,6.45,0.0,-1.305326419985859,37.81,7.96,21.68,6.56,3.03,73.35,22.24,0.68,2.08,4.34,2.52,3.81,88.71,5.38,12.39,0.73,33000,162,4,52.18,0.2,1,6.93,5.0,34.65,13.0,90.1,21.0,145.54,5.062595033026967,1088.09,6.226536669287466,3499.9,3.4339872044851463,207.91,2.0,13.86,277.22,4809.76
PortAngelescity,17710,0.4,95.31,1.41,1.63,0.0,-0.7961348102757483,34.75,8.42,13.89,7.46,2.9,68.28,18.27,0.36,0.42,3.69,2.21,2.32,93.96,2.33,3.93,0.57,38900,157,35,47.83,2.51,2,10.41,14.0,72.84,15.0,78.04,15.0,78.04,5.181783550292085,920.87,6.913737350659685,5228.66,3.871201010907891,244.52,13.0,67.63,239.32,6461.68
Modestocity,164730,2.68,80.56,7.89,16.34,100.0,0.03063869903370257,22.98,13.19,12.98,8.9,3.29,73.47,26.13,1.68,5.4,7.88,2.76,8.57,95.2,1.2,2.34,0.49,62900,188,210,38.24,0.9,12,6.77,80.0,45.14,356.0,200.85,994.0,560.81,7.846198815497425,1441.52,8.901094121608562,4140.62,7.374001859350161,898.76,284.0,160.23,813.57,6641.13
Shivelycity,15535,14.88,84.64,0.32,0.51,100.0,-0.7630214470893236,38.91,5.08,10.67,6.09,2.83,65.99,14.17,0.0,0.24,2.54,2.05,1.51,96.34,1.99,3.42,0.52,16600,85,0,64.51,3.07,0,0.0,11.0,70.29,48.0,306.73,40.0,255.61,5.187385805840755,1137.45,5.820082930352362,2147.1,4.74493212836325,728.48,0.0,0.0,632.63,4013.04
Plainstownship,10988,0.14,99.53,0.27,0.26,98.21,-0.7184774923403252,37.85,5.9,9.05,6.44,3.04,81.85,11.49,0.15,0.52,3.19,2.13,0.72,94.56,5.88,1.38,0.39,43800,148,0,73.23,2.17,0,0.0,2.0,17.9,4.0,35.79,14.0,125.28,4.3694478524670215,697.99,5.605802066295998,2425.06,3.091042453358316,187.92,1.0,8.95,178.97,3319.91
Galvestoncity,59070,29.05,61.48,2.35,21.41,98.68,-1.2510016497761018,25.87,9.45,24.24,8.93,3.1,57.24,18.62,0.97,3.13,5.77,2.29,6.1,78.18,7.57,10.76,0.78,44000,188,106,48.74,3.27,24,39.78,56.0,92.81,296.0,490.56,684.0,1133.6,6.883462586413092,1615.87,8.254528881939745,6370.67,6.648984550024776,1277.78,60.0,99.44,1756.74,9363.76
Flinttownship,34081,7.65,88.71,2.0,1.64,96.9,-0.005538534056092387,28.14,7.61,9.98,7.05,2.98,70.24,8.64,0.16,0.63,3.19,1.98,1.72,95.19,6.27,2.7,0.31,32700,132,0,59.37,0.29,0,0.0,7.0,26.92,53.0,151.34,107.0,305.53,5.5134287461649825,705.29,7.644440761556566,5962.14,5.37989735354046,616.77,8.0,22.84,374.06,7307.04
